TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G24010	-0.330939	0.236772	0.976569	6.420671	6.751610	3	3
ATCG00130	-0.325086	0.236913	0.976569	11.223666	11.548751	3	3
AT4G30480	-0.280254	0.237106	0.976569	5.306696	5.586950	3	3
AT5G58280	0.156234	0.237312	0.976569	2.462573	2.306339	3	3
AT5G49870	0.214028	0.237314	0.976569	2.158044	1.944016	3	3
AT2G05180	-0.248484	0.237361	0.976569	1.845526	2.094010	3	3
AT3G10240	-0.197829	0.237366	0.976569	2.059294	2.257123	3	3
AT1G70710	-0.415862	0.237428	0.976569	6.296185	6.712047	3	3
AT5G20420	-0.119142	0.237497	0.976569	2.223381	2.342523	3	3
AT5G10920	0.224352	0.237530	0.976569	4.533663	4.309311	3	3
AT2G20875	0.333617	0.237532	0.976569	5.069311	4.735694	3	3
AT1G52670	0.312664	0.237555	0.976569	6.567673	6.255009	3	3
AT2G26730	-0.419713	0.237559	0.976569	6.066521	6.486234	3	3
AT1G67700	-0.482872	0.237594	0.976569	7.079800	7.562672	3	3
AT3G26750	0.259267	0.237605	0.976569	3.213124	2.953857	3	3
AT2G40765	0.128920	0.237684	0.976569	10.232644	10.103724	3	3
AT1G07790	-0.905213	0.237685	0.976569	5.538184	6.443397	3	3
AT3G49110	0.483227	0.237844	0.976569	8.738084	8.254857	3	3
AT4G28040	0.641905	0.237877	0.976569	4.883558	4.241653	3	3
AT1G06210	0.165119	0.237884	0.976569	6.702127	6.537008	3	3
AT5G15640	0.140064	0.237946	0.976569	5.010244	4.870179	3	3
AT3G48210	-0.419918	0.237960	0.976569	5.489834	5.909752	3	3
AT1G42440	-0.232940	0.237993	0.976569	4.400576	4.633515	3	3
AT4G20440	-0.286769	0.238016	0.976569	6.499238	6.786007	3	3
AT1G70985	-0.291824	0.238034	0.976569	2.998049	3.289872	3	3
AT4G16160	0.186037	0.238157	0.976569	2.344556	2.158519	3	3
AT3G14420	-0.360813	0.238182	0.976569	8.569496	8.930310	3	3
AT5G64600	-0.586124	0.238196	0.976569	3.899147	4.485271	3	3
AT2G05790	-0.448339	0.238207	0.976569	6.859443	7.307782	3	3
AT1G70160	-0.152241	0.238232	0.976569	6.043413	6.195654	3	3
AT3G56440	0.305762	0.238311	0.976569	2.923942	2.618180	3	3
AT2G18240	-0.405729	0.238319	0.976569	3.712355	4.118084	3	3
AT3G05460	0.153470	0.238332	0.976569	1.877837	1.724367	3	3
AT4G25590	0.204472	0.238335	0.976569	2.512328	2.307856	3	3
AT3G22420	-0.353951	0.238426	0.976569	6.546629	6.900580	3	3
AT5G16960	0.183042	0.238484	0.976569	2.678585	2.495543	3	3
AT5G58290	-0.352167	0.238534	0.976569	7.148139	7.500306	3	3
AT3G03980	-0.436291	0.238609	0.976569	5.851726	6.288018	3	3
AT4G01810	0.333697	0.238626	0.976569	5.372179	5.038482	3	3
AT1G32250	0.052172	0.238643	0.976569	2.144155	2.091983	3	3
AT4G05530	0.373013	0.238666	0.976569	5.545216	5.172203	3	3
AT2G32070	-0.327271	0.238689	0.976569	5.026570	5.353840	3	3
AT1G53940	0.481170	0.238713	0.976569	3.890779	3.409609	3	3
AT4G23990	-0.440447	0.238733	0.976569	3.489967	3.930414	3	3
AT3G01970	0.604739	0.238783	0.976569	6.787898	6.183159	3	3
AT5G54010	0.204362	0.238834	0.976569	2.207018	2.002656	3	3
AT1G60190	0.550997	0.238871	0.976569	5.455035	4.904038	3	3
AT1G31670	0.208234	0.239073	0.976569	3.680466	3.472231	3	3
AT1G66160	1.143854	0.239087	0.976569	6.045655	4.901802	3	3
AT3G18070	-0.181401	0.239096	0.976569	2.043007	2.224408	3	3
AT4G27060	-0.454249	0.239118	0.976569	3.666826	4.121076	3	3
AT5G05510	-0.317250	0.239169	0.976569	3.028606	3.345856	3	3
AT1G19180	0.925884	0.239275	0.976569	9.588552	8.662668	3	3
AT3G30820	-0.271808	0.239479	0.976569	1.884911	2.156718	3	3
AT1G06143	0.209737	0.239566	0.976569	2.585402	2.375666	3	3
AT1G06100	-0.542106	0.239608	0.976569	2.440385	2.982492	3	3
AT5G25910	-0.243989	0.239637	0.976569	1.838531	2.082520	3	3
AT5G15760	-0.450127	0.239658	0.976569	2.619412	3.069539	3	3
AT1G76120	-0.636657	0.239696	0.976569	3.278426	3.915083	3	3
AT5G53140	-0.286273	0.239738	0.976569	8.584975	8.871247	3	3
AT3G54850	0.251824	0.239801	0.976569	4.970511	4.718688	3	3
AT4G16080	0.242041	0.239815	0.976569	2.919875	2.677834	3	3
AT1G68610	0.380238	0.239862	0.976569	2.388147	2.007909	3	3
AT1G64300	0.248104	0.239920	0.976569	2.578547	2.330443	3	3
AT5G35970	-0.508891	0.239957	0.976569	5.399735	5.908626	3	3
AT5G59060	0.223250	0.239998	0.976569	2.081327	1.858076	3	3
AT2G23400	0.447327	0.240011	0.976569	2.536496	2.089170	3	3
AT2G20330	-0.200346	0.240026	0.976569	5.329651	5.529997	3	3
AT3G04790	-0.498403	0.240064	0.976569	8.367548	8.865951	3	3
AT2G29450	-0.363806	0.240128	0.976569	3.859378	4.223184	3	3
AT2G24420	-0.526786	0.240130	0.976569	6.606738	7.133524	3	3
AT1G10585	0.203518	0.240145	0.976569	1.996728	1.793210	3	3
AT3G04610	-0.251594	0.240151	0.976569	5.777209	6.028803	3	3
AT5G41700	0.583458	0.240340	0.976569	6.926423	6.342966	3	3
AT2G01800	0.088776	0.240341	0.976569	1.804606	1.715830	3	3
AT4G32375	0.108698	0.240356	0.976569	2.071143	1.962445	3	3
AT3G17611	0.547899	0.240369	0.976569	4.366580	3.818680	3	3
ATCG00330	-0.412289	0.240471	0.976569	9.320039	9.732328	3	3
AT5G39630	0.168371	0.240490	0.976569	1.996560	1.828189	3	3
AT1G17615	0.105785	0.240653	0.976569	1.856357	1.750571	3	3
AT2G02700	0.357923	0.240817	0.976569	2.506601	2.148678	3	3
AT3G11820	0.532824	0.240848	0.976569	6.684889	6.152065	3	3
AT4G35510	-0.189941	0.240871	0.976569	5.153936	5.343877	3	3
AT4G12300	0.089762	0.240887	0.976569	4.509436	4.419674	3	3
AT3G26270	0.236586	0.240890	0.976569	2.589474	2.352888	3	3
AT4G17380	-0.298889	0.240921	0.976569	2.163241	2.462130	3	3
AT5G10520	0.361437	0.241028	0.976569	4.037461	3.676024	3	3
AT1G18197	0.217904	0.241042	0.976569	2.323424	2.105520	3	3
AT3G26560	-0.561334	0.241043	0.976569	4.884957	5.446291	3	3
AT2G18020	-0.351627	0.241161	0.976569	10.857224	11.208851	3	3
AT3G30300	-0.358340	0.241176	0.976569	6.138410	6.496750	3	3
AT5G27860	-0.269350	0.241186	0.976569	5.733538	6.002887	3	3
AT3G53820	-0.161489	0.241216	0.976569	1.936527	2.098016	3	3
AT2G33640	-0.171576	0.241293	0.976569	2.426318	2.597894	3	3
AT1G13200	0.292380	0.241318	0.976569	2.440695	2.148315	3	3
AT1G09200	-0.299869	0.241343	0.976569	6.760556	7.060425	3	3
AT3G21380	0.231993	0.241406	0.976569	2.310689	2.078695	3	3
AT5G57655	-0.575689	0.241443	0.976569	4.971603	5.547292	3	3
AT5G39880	0.083806	0.241510	0.976569	1.878172	1.794365	3	3
AT3G50170	-0.191011	0.241519	0.976569	2.196488	2.387499	3	3
AT1G19040	-0.199523	0.241543	0.976569	2.038423	2.237946	3	3
AT5G14620	0.372856	0.241547	0.976569	2.826517	2.453661	3	3
AT4G02250	0.183841	0.241638	0.976569	2.144658	1.960817	3	3
AT2G04280	-0.362668	0.241639	0.976569	7.968010	8.330678	3	3
AT3G03870	0.263236	0.241648	0.976569	3.508259	3.245022	3	3
AT4G31800	1.106487	0.241747	0.976569	6.051672	4.945185	3	3
AT5G09950	0.258816	0.241754	0.976569	2.588657	2.329841	3	3
AT3G51180	-0.347905	0.241761	0.976569	3.152135	3.500040	3	3
AT1G07640	-0.392965	0.241761	0.976569	4.038609	4.431574	3	3
AT1G13280	-0.639464	0.241848	0.976569	5.322104	5.961568	3	3
AT5G23770	0.359745	0.241853	0.976569	2.987905	2.628161	3	3
AT5G17130	0.084706	0.242173	0.976569	2.104584	2.019877	3	3
AT3G03920	-0.376075	0.242181	0.976569	7.827784	8.203859	3	3
AT4G29285	0.137148	0.242187	0.976569	1.905701	1.768554	3	3
AT1G53050	-0.476596	0.242219	0.976569	5.818882	6.295478	3	3
AT4G27270	-0.512490	0.242362	0.976569	4.715789	5.228279	3	3
AT3G18360	0.344092	0.242385	0.976569	2.923492	2.579400	3	3
AT1G64860	-0.598416	0.242416	0.976569	4.993105	5.591521	3	3
AT4G07960	-0.478152	0.242497	0.976569	3.138773	3.616925	3	3
AT1G80500	-0.224241	0.242529	0.976569	5.992002	6.216243	3	3
AT1G79990	-0.137438	0.242538	0.976569	6.732835	6.870273	3	3
AT4G15530	-0.637384	0.242625	0.976569	3.564165	4.201548	3	3
AT2G34570	-0.332198	0.242636	0.976569	5.606078	5.938276	3	3
AT5G65410	-0.507701	0.242709	0.976569	4.704505	5.212206	3	3
AT4G31940	0.194233	0.242791	0.976569	2.153217	1.958984	3	3
AT4G14465	0.481594	0.242808	0.976569	3.769907	3.288313	3	3
ATCG01080	-0.236797	0.242840	0.976569	9.077068	9.313865	3	3
AT1G14420	0.246323	0.242865	0.976569	2.283595	2.037272	3	3
AT5G49810	-0.291267	0.242900	0.976569	4.340040	4.631307	3	3
AT2G18270	0.521410	0.242944	0.976569	3.224909	2.703499	3	3
AT1G11130	-0.240331	0.243065	0.976569	4.588971	4.829302	3	3
AT2G46740	-0.340560	0.243075	0.976569	2.476215	2.816775	3	3
AT4G23590	0.132442	0.243098	0.976569	2.509379	2.376936	3	3
AT4G09550	-0.234479	0.243150	0.976569	6.552598	6.787077	3	3
AT1G79380	0.283483	0.243198	0.976569	7.468305	7.184822	3	3
AT5G64200	-0.450152	0.243314	0.976569	6.599210	7.049362	3	3
AT1G76100	-0.396714	0.243349	0.976569	7.804861	8.201575	3	3
AT5G37170	0.188460	0.243370	0.976569	1.820182	1.631722	3	3
AT5G57500	0.590237	0.243409	0.976569	4.941095	4.350858	3	3
AT2G11570	0.316469	0.243494	0.976569	2.314055	1.997586	3	3
AT2G41800	0.450431	0.243504	0.976569	5.673764	5.223333	3	3
AT3G56460	0.167673	0.243505	0.976569	6.942416	6.774743	3	3
AT1G02575	-0.416394	0.243662	0.976569	2.509740	2.926134	3	3
AT5G54200	-0.439711	0.243770	0.976569	5.086264	5.525975	3	3
AT1G30840	0.397720	0.243774	0.976569	3.010668	2.612948	3	3
AT5G15130	0.354138	0.243802	0.976569	3.120052	2.765914	3	3
AT3G10060	-0.554335	0.243883	0.976569	6.417665	6.972000	3	3
AT5G53210	-0.775407	0.243884	0.976569	4.033604	4.809011	3	3
AT3G59970	-0.180281	0.243932	0.976569	8.625753	8.806033	3	3
AT1G53120	-0.498316	0.243934	0.976569	4.137385	4.635701	3	3
AT3G47570	0.848486	0.243995	0.976569	4.475013	3.626527	3	3
AT5G64990	0.115424	0.244084	0.976569	3.143718	3.028293	3	3
AT1G55805	-0.478748	0.244096	0.976569	6.510423	6.989171	3	3
AT1G49750	-0.213303	0.244100	0.976569	6.887843	7.101146	3	3
AT4G35500	0.421849	0.244144	0.976569	5.636343	5.214494	3	3
AT1G03630	-0.412930	0.244193	0.976569	7.260409	7.673338	3	3
AT2G44900	0.517214	0.244213	0.976569	4.766961	4.249747	3	3
AT5G17960	0.336064	0.244214	0.976569	2.085562	1.749498	3	3
AT3G18930	-0.389960	0.244315	0.976569	4.544605	4.934565	3	3
AT5G51520	-0.340338	0.244354	0.976569	2.035941	2.376280	3	3
AT2G27550	0.475675	0.244359	0.976569	3.366519	2.890845	3	3
AT4G09030	0.610028	0.244443	0.976569	7.959567	7.349539	3	3
AT3G43270	0.342565	0.244520	0.976569	7.099454	6.756889	3	3
AT3G62760	-0.369239	0.244529	0.976569	2.314684	2.683923	3	3
AT1G74670	0.358786	0.244538	0.976569	7.364070	7.005283	3	3
AT5G50180	-0.765616	0.244544	0.976569	4.496855	5.262471	3	3
AT1G30220	0.427848	0.244597	0.976569	3.243783	2.815935	3	3
AT5G10950	-0.277760	0.244609	0.976569	5.412467	5.690227	3	3
AT4G25760	-0.347059	0.244627	0.976569	3.263411	3.610470	3	3
AT4G28740	-0.310070	0.244631	0.976569	7.823176	8.133246	3	3
AT4G30290	0.574024	0.244721	0.976569	7.361256	6.787232	3	3
AT4G13860	0.219145	0.244889	0.976569	2.827960	2.608814	3	3
AT5G56490	-0.276297	0.245173	0.976569	2.463378	2.739675	3	3
AT2G45220	0.633488	0.245197	0.976569	3.406820	2.773333	3	3
AT3G20060	-0.337225	0.245211	0.976569	6.040031	6.377256	3	3
AT4G03510	0.930283	0.245219	0.976569	4.766067	3.835784	3	3
AT2G02570	0.219976	0.245272	0.976569	6.812557	6.592582	3	3
AT5G45690	0.386327	0.245394	0.976569	2.510022	2.123695	3	3
AT3G21055	-0.394955	0.245417	0.976569	9.163585	9.558540	3	3
AT4G13390	-0.816706	0.245490	0.976569	3.173544	3.990250	3	3
AT1G04900	0.348067	0.245535	0.976569	4.586209	4.238142	3	3
AT1G61610	-0.427461	0.245555	0.976569	3.142871	3.570331	3	3
AT5G58250	-0.492616	0.245579	0.976569	7.438029	7.930645	3	3
AT3G17760	0.068989	0.245585	0.976569	1.951393	1.882404	3	3
AT3G58790	-0.353677	0.245601	0.976569	5.389129	5.742806	3	3
AT2G17410	-0.934968	0.245601	0.976569	3.646812	4.581781	3	3
AT2G07505	0.253169	0.245670	0.976569	2.578605	2.325435	3	3
AT5G39645	0.222735	0.245689	0.976569	2.015465	1.792730	3	3
AT5G57250	-0.559641	0.245713	0.976569	3.550833	4.110474	3	3
AT3G48030	0.270540	0.245740	0.976569	2.673657	2.403118	3	3
AT2G04940	-0.185686	0.245784	0.976569	5.508053	5.693740	3	3
AT4G02180	-0.316141	0.245878	0.976569	2.117546	2.433687	3	3
AT1G62510	0.723642	0.245894	0.976569	3.293153	2.569511	3	3
AT4G02060	-0.207822	0.245902	0.976569	5.676019	5.883841	3	3
AT3G19930	0.495815	0.245911	0.976569	3.970389	3.474573	3	3
AT1G48670	0.251543	0.245959	0.976569	1.991111	1.739567	3	3
AT5G25160	-0.444823	0.245999	0.976569	3.086627	3.531450	3	3
AT3G08760	0.218974	0.246045	0.976569	5.018663	4.799689	3	3
AT2G30940	0.325885	0.246059	0.976569	2.356024	2.030139	3	3
AT1G11430	-0.407692	0.246070	0.976569	8.237193	8.644885	3	3
AT1G19360	0.372270	0.246139	0.976569	6.836996	6.464726	3	3
AT3G44490	0.229559	0.246168	0.976569	4.539794	4.310236	3	3
AT3G10880	-0.235577	0.246185	0.976569	3.867024	4.102601	3	3
AT3G17000	0.162592	0.246194	0.976569	4.709849	4.547257	3	3
AT5G13770	-0.285010	0.246259	0.976569	8.931399	9.216409	3	3
AT4G29360	-0.414314	0.246310	0.976569	6.221040	6.635354	3	3
AT4G15150	0.802047	0.246439	0.976569	5.280980	4.478933	3	3
AT1G63160	-0.275056	0.246452	0.976569	3.262454	3.537510	3	3
AT3G44230	0.221204	0.246466	0.976569	2.100597	1.879393	3	3
AT2G18060	-0.258320	0.246493	0.976569	2.519784	2.778104	3	3
AT1G78630	-0.422563	0.246500	0.976569	8.345594	8.768157	3	3
AT5G65520	-0.703824	0.246548	0.976569	3.992446	4.696270	3	3
AT1G65870	-0.173990	0.246548	0.976569	3.314040	3.488030	3	3
AT2G01270	-0.310112	0.246592	0.976569	5.393072	5.703184	3	3
AT3G18850	-0.505426	0.246645	0.976569	4.684504	5.189930	3	3
AT4G38070	0.234148	0.246685	0.976569	2.415338	2.181191	3	3
AT3G60410	-0.130299	0.246864	0.976569	5.138739	5.269038	3	3
AT5G14790	-0.282054	0.246907	0.976569	3.523791	3.805845	3	3
AT1G62010	-0.707849	0.246931	0.976569	3.460705	4.168554	3	3
AT1G69390	-0.388656	0.246984	0.976569	4.692807	5.081464	3	3
AT5G60780	-0.297519	0.246990	0.976569	2.185991	2.483510	3	3
AT4G36670	0.723774	0.247081	0.976569	5.765133	5.041359	3	3
AT4G37040	-0.440063	0.247136	0.976569	6.384159	6.824222	3	3
AT2G03510	-0.106350	0.247157	0.976569	6.827704	6.934054	3	3
AT5G62350	0.288098	0.247164	0.976569	8.870328	8.582229	3	3
AT5G35050	0.212376	0.247217	0.976569	2.138651	1.926274	3	3
AT1G77440	-0.191968	0.247288	0.976569	5.835035	6.027003	3	3
AT1G29150	-0.251978	0.247318	0.976569	6.634803	6.886781	3	3
AT4G37210	-0.505538	0.247341	0.976569	5.277606	5.783144	3	3
AT5G18490	0.698820	0.247590	0.976569	4.961631	4.262811	3	3
AT5G36960	-0.205094	0.247638	0.976569	2.865892	3.070985	3	3
AT5G53550	-0.548054	0.247684	0.976569	6.153188	6.701242	3	3
AT2G13560	-0.308511	0.247749	0.976569	6.849739	7.158250	3	3
AT2G20440	0.524779	0.247777	0.976569	4.861715	4.336937	3	3
AT3G53340	-0.204063	0.247855	0.976569	6.925547	7.129610	3	3
AT1G27530	0.285482	0.247953	0.976569	8.073458	7.787976	3	3
AT3G01630	0.253471	0.247969	0.976569	2.303703	2.050232	3	3
AT3G03050	0.303549	0.248063	0.976569	7.353761	7.050212	3	3
AT3G19740	0.323629	0.248123	0.976569	6.028581	5.704953	3	3
AT4G38990	-0.167424	0.248154	0.976569	2.085828	2.253252	3	3
AT1G47290	-0.537715	0.248228	0.976569	4.443132	4.980848	3	3
AT4G14020	-0.225671	0.248286	0.976569	6.633752	6.859423	3	3
AT4G37850	0.299008	0.248419	0.976569	1.978035	1.679027	3	3
AT1G77250	-0.493646	0.248475	0.976569	5.326108	5.819754	3	3
AT1G11470	0.297989	0.248476	0.976569	2.236200	1.938211	3	3
AT4G33580	0.103599	0.248533	0.976569	1.802449	1.698851	3	3
AT3G58140	-0.590851	0.248594	0.976569	6.502118	7.092969	3	3
AT3G19490	0.157935	0.248635	0.976569	5.792206	5.634271	3	3
AT3G28700	-0.512576	0.248653	0.976569	4.428496	4.941072	3	3
AT4G09640	0.444051	0.248686	0.976569	6.130005	5.685954	3	3
AT5G56300	0.437216	0.248742	0.976569	3.112448	2.675232	3	3
AT4G22120	0.303512	0.248847	0.976569	3.825292	3.521780	3	3
AT2G25870	-0.368926	0.248850	0.976569	6.241536	6.610462	3	3
AT1G22540	-0.608663	0.248850	0.976569	4.180598	4.789261	3	3
AT5G57040	-0.330386	0.248859	0.976569	6.407431	6.737817	3	3
AT1G08620	0.535398	0.248913	0.976569	5.451261	4.915863	3	3
AT4G13410	-0.311333	0.248921	0.976569	1.968854	2.280188	3	3
AT1G35680	-0.341241	0.249006	0.976569	7.522434	7.863675	3	3
AT1G71790	0.311852	0.249037	0.976569	4.108234	3.796381	3	3
AT5G15140	-0.209236	0.249063	0.976569	1.923517	2.132753	3	3
AT5G11710	-0.192216	0.249093	0.976569	6.784065	6.976280	3	3
AT3G50685	-0.245236	0.249097	0.976569	9.729721	9.974957	3	3
AT5G02420	0.514350	0.249165	0.976569	5.576832	5.062482	3	3
AT4G38210	-0.329284	0.249168	0.976569	4.849812	5.179096	3	3
AT4G20220	-0.084077	0.249177	0.976569	1.781286	1.865364	3	3
AT4G33370	0.270367	0.249185	0.976569	2.832385	2.562018	3	3
AT2G33860	0.319635	0.249281	0.976569	5.576908	5.257273	3	3
AT2G42490	0.395507	0.249342	0.976569	8.321963	7.926456	3	3
AT1G63490	0.323360	0.249423	0.976569	4.855961	4.532601	3	3
AT2G46760	0.248625	0.249452	0.976569	3.847760	3.599135	3	3
AT4G24650	0.138409	0.249502	0.976569	2.131427	1.993018	3	3
AT1G59970	0.472088	0.249519	0.976569	6.027470	5.555382	3	3
AT3G28270	-0.242812	0.249583	0.976569	2.451818	2.694630	3	3
AT3G54920	-0.140614	0.249586	0.976569	7.591842	7.732455	3	3
AT5G41090	-0.131087	0.249594	0.976569	2.103655	2.234742	3	3
AT3G02040	1.003136	0.249616	0.976569	6.418049	5.414912	3	3
AT5G59980	-0.454449	0.249622	0.976569	2.871442	3.325890	3	3
AT4G33600	-0.102433	0.249628	0.976569	2.093182	2.195616	3	3
AT5G03070	0.420054	0.249752	0.976569	4.436634	4.016580	3	3
AT2G21680	0.126576	0.249757	0.976569	2.399654	2.273078	3	3
AT4G35410	-0.437627	0.249766	0.976569	4.291995	4.729622	3	3
AT3G14350	0.296515	0.249769	0.976569	6.901007	6.604492	3	3
AT5G64930	-0.203909	0.249829	0.976569	6.475422	6.679331	3	3
AT2G23230	0.301675	0.249845	0.976569	2.454975	2.153301	3	3
AT1G55330	-0.154189	0.249857	0.976569	9.098545	9.252734	3	3
AT3G06520	-0.358313	0.249877	0.976569	2.742991	3.101304	3	3
AT3G03360	0.174059	0.249963	0.976569	3.647443	3.473384	3	3
AT3G26130	-0.095009	0.249984	0.976569	1.836736	1.931745	3	3
AT2G40490	-0.372869	0.249985	0.976569	5.851587	6.224455	3	3
AT5G26120	0.238099	0.250016	0.976569	2.376576	2.138477	3	3
AT5G13450	-0.220715	0.250031	0.976569	8.358396	8.579111	3	3
AT5G07450	0.505720	0.250042	0.976569	2.494771	1.989051	3	3
AT3G56270	-0.192250	0.250050	0.976569	3.311630	3.503880	3	3
AT1G06760	-0.204529	0.250051	0.976569	7.757374	7.961903	3	3
AT5G22910	0.224173	0.250077	0.976569	2.021440	1.797267	3	3
AT5G56950	-0.566962	0.250106	0.976569	7.137274	7.704237	3	3
AT5G60940	-0.150690	0.250114	0.976569	3.450568	3.601258	3	3
AT2G29250	0.194214	0.250121	0.976569	2.130441	1.936227	3	3
AT3G44450	-0.342330	0.250127	0.976569	4.855289	5.197619	3	3
AT5G57560	0.768432	0.250172	0.976569	8.933618	8.165186	3	3
AT3G61410	0.518313	0.250240	0.976569	3.380127	2.861813	3	3
AT1G13920	0.305254	0.250315	0.976569	3.477238	3.171984	3	3
AT4G20800	-0.217749	0.250369	0.976569	1.761194	1.978943	3	3
AT2G27020	-0.259003	0.250426	0.976569	7.738897	7.997900	3	3
AT5G10650	0.613372	0.250427	0.976569	4.165851	3.552479	3	3
AT2G34910	-0.269025	0.250449	0.976569	2.216391	2.485416	3	3
AT3G57410	-0.133771	0.250484	0.976569	5.710775	5.844546	3	3
AT5G60310	0.481361	0.250521	0.976569	3.561458	3.080097	3	3
AT5G49550	-0.125626	0.250526	0.976569	5.516221	5.641847	3	3
AT1G20380	0.243556	0.250659	0.976569	5.739497	5.495940	3	3
AT2G34290	0.161191	0.250671	0.976569	2.330640	2.169449	3	3
AT1G75240	-0.361481	0.250733	0.976569	6.198866	6.560347	3	3
AT5G22760	0.338497	0.250771	0.976569	4.913417	4.574920	3	3
AT4G01470	-0.164442	0.250784	0.976569	2.521941	2.686382	3	3
AT4G23880	0.418050	0.250792	0.976569	4.789319	4.371269	3	3
AT5G41250	0.337172	0.250851	0.976569	2.451803	2.114631	3	3
AT1G03400	-0.308491	0.250852	0.976569	5.822268	6.130760	3	3
AT3G59840	-0.348676	0.250863	0.976569	6.199724	6.548401	3	3
AT1G22480	0.300604	0.250880	0.976569	2.408553	2.107949	3	3
AT1G62580	0.120299	0.250892	0.976569	2.395854	2.275556	3	3
AT1G20350	0.418100	0.250940	0.976569	2.793153	2.375053	3	3
AT5G16380	-0.213818	0.250964	0.976569	2.681414	2.895232	3	3
AT1G66830	0.085980	0.250987	0.976569	2.424822	2.338841	3	3
AT4G23800	0.291974	0.251141	0.976569	8.367169	8.075196	3	3
AT2G43270	0.064637	0.251158	0.976569	2.180274	2.115638	3	3
AT5G54590	0.176205	0.251253	0.976569	3.653822	3.477617	3	3
AT4G26310	-0.499441	0.251255	0.976569	4.857463	5.356904	3	3
AT4G34150	0.425017	0.251310	0.976569	9.111397	8.686380	3	3
AT5G65685	-0.272520	0.251332	0.976569	5.926306	6.198826	3	3
AT5G04470	-0.314706	0.251373	0.976569	5.199519	5.514225	3	3
AT5G51740	0.445175	0.251412	0.976569	3.931227	3.486052	3	3
AT2G19710	0.838242	0.251416	0.976569	5.912427	5.074185	3	3
AT4G05310	0.424414	0.251439	0.976569	2.497417	2.073003	3	3
AT5G14680	0.388925	0.251556	0.976569	6.744381	6.355456	3	3
AT1G62590	-0.265995	0.251563	0.976569	2.433932	2.699927	3	3
AT2G18450	-0.681024	0.251610	0.976569	3.134843	3.815867	3	3
AT3G56660	-0.282500	0.251622	0.976569	2.393696	2.676197	3	3
AT5G23130	0.184839	0.251652	0.976569	3.329193	3.144354	3	3
AT1G34460	-0.578724	0.251659	0.976569	3.727920	4.306644	3	3
AT5G04240	0.291190	0.251757	0.976569	5.765277	5.474087	3	3
AT5G60500	0.229777	0.251772	0.976569	2.277512	2.047734	3	3
AT3G63000	-0.372244	0.251841	0.976569	7.288997	7.661241	3	3
AT5G02160	0.330052	0.251857	0.976569	5.750231	5.420179	3	3
AT1G72050	-0.496275	0.251866	0.976569	5.762957	6.259232	3	3
AT4G00955	-0.258827	0.251910	0.976569	2.675852	2.934679	3	3
AT3G12180	-0.358450	0.251910	0.976569	3.181440	3.539891	3	3
AT5G22580	-0.436756	0.251941	0.976569	8.744901	9.181657	3	3
AT2G27390	0.857476	0.251943	0.976569	5.988860	5.131384	3	3
AT2G24550	0.409055	0.251962	0.976569	7.860782	7.451727	3	3
AT5G52580	-0.168776	0.251978	0.976569	2.939507	3.108283	3	3
AT1G63440	-0.296573	0.252045	0.976569	3.904468	4.201041	3	3
AT1G19430	-0.273509	0.252063	0.976569	6.051151	6.324660	3	3
AT5G60040	0.296277	0.252076	0.976569	5.936328	5.640051	3	3
AT5G03250	0.316249	0.252135	0.976569	2.713497	2.397248	3	3
AT3G54750	-0.226949	0.252155	0.976569	4.743240	4.970189	3	3
AT3G55720	-0.749364	0.252157	0.976569	3.214920	3.964284	3	3
AT4G02280	0.372885	0.252207	0.976569	3.431678	3.058793	3	3
AT1G51990	0.460381	0.252231	0.976569	2.736343	2.275962	3	3
AT4G14490	0.238123	0.252294	0.976569	2.601576	2.363453	3	3
AT1G06320	0.148822	0.252311	0.976569	2.317929	2.169107	3	3
AT2G05270	0.171720	0.252323	0.976569	1.951957	1.780238	3	3
AT5G25580	-0.458998	0.252332	0.976569	4.391061	4.850059	3	3
AT3G47430	-0.315852	0.252383	0.976569	4.121267	4.437119	3	3
AT4G21850	0.470244	0.252391	0.976569	8.069649	7.599405	3	3
AT5G61880	0.103946	0.252456	0.976569	6.146257	6.042311	3	3
AT2G25170	-0.196436	0.252572	0.976569	7.544804	7.741239	3	3
AT1G04540	-0.378496	0.252582	0.976569	2.985770	3.364266	3	3
AT1G75090	-0.381223	0.252611	0.976569	2.654612	3.035836	3	3
AT5G59850	-0.266211	0.252719	0.976569	8.794155	9.060366	3	3
AT1G76550	0.270811	0.252798	0.976569	6.687107	6.416296	3	3
AT5G16140	-0.236720	0.252809	0.976569	3.406597	3.643317	3	3
AT3G18295	-0.304295	0.252898	0.976569	2.493465	2.797760	3	3
AT4G08520	0.483504	0.252900	0.976569	3.874523	3.391019	3	3
AT2G20670	0.736782	0.253003	0.976569	7.026245	6.289462	3	3
AT3G14280	-0.631857	0.253012	0.976569	3.727347	4.359203	3	3
AT1G80750	-0.402805	0.253016	0.976569	6.560849	6.963655	3	3
AT2G39970	-0.204444	0.253126	0.976569	6.992192	7.196636	3	3
AT4G21410	0.419921	0.253144	0.976569	6.351261	5.931340	3	3
AT2G22240	-0.331768	0.253157	0.976569	5.016974	5.348742	3	3
AT3G04750	-0.231610	0.253165	0.976569	3.879150	4.110760	3	3
AT3G01820	0.676131	0.253237	0.976569	4.757706	4.081575	3	3
