TAIR	log2FC_FLT_vs_GC	pvalue	padj	mean_FLT	mean_GC	n_FLT	n_GC
AT3G47570	0.584762	0.022474	0.563183	4.950736	4.365973	5	5
AT3G10930	1.536041	0.022474	0.563183	7.464287	5.928247	5	5
AT1G74310	0.345870	0.022496	0.563183	5.076741	4.730871	5	5
AT4G25470	2.382233	0.022524	0.563183	7.883960	5.501728	5	5
AT2G47710	-0.326326	0.022549	0.563183	7.476960	7.803285	5	5
AT1G68330	0.364478	0.022566	0.563183	4.066897	3.702419	5	5
AT5G07410	0.123333	0.022592	0.563183	1.762765	1.639432	5	5
AT4G25320	-0.237883	0.022611	0.563183	6.475794	6.713677	5	5
AT3G27220	-0.548815	0.022627	0.563183	5.437362	5.986177	5	5
AT5G41990	-0.519382	0.022666	0.563183	8.032344	8.551726	5	5
AT1G61610	0.279863	0.022673	0.563183	3.193157	2.913294	5	5
AT5G03680	0.499953	0.022686	0.563183	5.486123	4.986170	5	5
AT5G05880	0.557951	0.022698	0.563183	3.883767	3.325816	5	5
AT5G11720	0.373285	0.022706	0.563183	5.151379	4.778094	5	5
ATMG00590	0.388464	0.022754	0.563183	3.622493	3.234029	5	5
AT1G17615	-0.212064	0.022775	0.563183	1.694575	1.906639	5	5
AT5G55290	-0.226681	0.022786	0.563183	9.310486	9.537168	5	5
AT5G51310	0.303175	0.022829	0.563183	4.267916	3.964741	5	5
AT5G18570	0.418934	0.022853	0.563183	3.325016	2.906083	5	5
AT1G50740	0.495193	0.022940	0.563183	9.329350	8.834156	5	5
AT2G16360	-0.843389	0.022947	0.563183	3.553129	4.396518	5	5
AT5G51190	1.860159	0.022963	0.563183	8.585800	6.725641	5	5
AT2G14750	-0.307006	0.022982	0.563183	8.604924	8.911931	5	5
AT4G36710	0.931618	0.023005	0.563183	5.233046	4.301428	5	5
AT3G23805	-0.364043	0.023022	0.563183	6.785547	7.149591	5	5
AT3G28180	0.901615	0.023033	0.563183	7.060998	6.159383	5	5
AT4G39675	-1.187956	0.023059	0.563183	5.416458	6.604414	5	5
AT5G17610	-0.223848	0.023094	0.563398	6.172189	6.396037	5	5
AT4G09880	0.195264	0.023128	0.563582	2.225568	2.030304	5	5
AT5G24750	0.283758	0.023228	0.565387	5.076648	4.792890	5	5
AT4G01710	-0.311323	0.023278	0.565752	6.009017	6.320340	5	5
AT1G23840	0.527250	0.023300	0.565752	3.292019	2.764769	5	5
AT3G21865	-0.220962	0.023350	0.565752	6.826336	7.047298	5	5
AT5G04920	-0.269869	0.023386	0.565752	5.799125	6.068993	5	5
AT5G54170	0.355857	0.023395	0.565752	5.472049	5.116192	5	5
AT5G08490	0.154189	0.023401	0.565752	2.027883	1.873693	5	5
AT3G62790	-0.502946	0.023556	0.566312	7.495757	7.998703	5	5
AT5G03700	-0.172447	0.023567	0.566312	5.303024	5.475471	5	5
AT5G44350	0.963137	0.023571	0.566312	6.292089	5.328952	5	5
AT1G11050	0.524891	0.023582	0.566312	5.514609	4.989719	5	5
AT4G34700	-0.242544	0.023590	0.566312	9.879692	10.122236	5	5
AT1G03180	0.410536	0.023599	0.566312	4.604865	4.194329	5	5
AT2G26400	-0.356219	0.023608	0.566312	4.404594	4.760813	5	5
AT2G39725	-0.280224	0.023806	0.567658	6.227581	6.507805	5	5
AT2G31980	0.616520	0.023821	0.567658	3.977931	3.361411	5	5
AT2G41180	0.519580	0.023833	0.567658	4.773102	4.253522	5	5
AT5G51040	-0.270528	0.023877	0.567658	8.431274	8.701801	5	5
AT3G15550	0.206836	0.023897	0.567658	2.144895	1.938058	5	5
AT2G30460	-0.407097	0.023936	0.567658	4.581145	4.988242	5	5
AT5G65280	0.405658	0.023946	0.567658	5.327572	4.921914	5	5
AT3G12710	0.394955	0.023954	0.567658	5.104617	4.709662	5	5
AT1G61570	-0.310065	0.023985	0.567658	9.293496	9.603561	5	5
AT1G69850	0.208873	0.024022	0.567658	6.917018	6.708145	5	5
AT1G54460	0.315267	0.024076	0.567658	5.845419	5.530152	5	5
AT2G02860	0.367213	0.024078	0.567658	6.104245	5.737032	5	5
AT1G07670	0.225701	0.024087	0.567658	7.304978	7.079278	5	5
AT5G61910	0.396993	0.024097	0.567658	6.014187	5.617195	5	5
AT3G25855	-0.415904	0.024125	0.567658	2.654531	3.070435	5	5
AT1G69640	-0.419596	0.024126	0.567658	6.318784	6.738379	5	5
AT3G55610	0.316335	0.024144	0.567658	6.966580	6.650245	5	5
AT4G38480	0.458170	0.024188	0.567658	4.259760	3.801590	5	5
AT3G02710	0.327254	0.024201	0.567658	3.480141	3.152887	5	5
AT1G56150	0.606848	0.024208	0.567658	2.994038	2.387190	5	5
AT3G07350	0.582362	0.024261	0.567658	6.284645	5.702283	5	5
AT5G18460	0.471673	0.024269	0.567658	4.355811	3.884138	5	5
AT2G20805	-0.152023	0.024295	0.567658	1.599459	1.751482	5	5
AT5G37540	0.570225	0.024314	0.567658	5.176016	4.605791	5	5
AT1G20823	1.100021	0.024360	0.567658	6.622890	5.522869	5	5
AT2G42720	0.338598	0.024394	0.567658	3.101659	2.763061	5	5
AT1G38131	-0.273826	0.024419	0.567658	5.448048	5.721874	5	5
AT1G07640	0.335285	0.024429	0.567658	4.933111	4.597826	5	5
AT5G27580	0.142457	0.024443	0.567658	2.177578	2.035121	5	5
AT3G19050	0.198739	0.024456	0.567658	2.150837	1.952099	5	5
AT5G65140	-0.389224	0.024493	0.567899	3.117711	3.506936	5	5
AT3G43930	-0.308500	0.024589	0.569182	1.986754	2.295254	5	5
AT2G23110	0.744121	0.024601	0.569182	3.763257	3.019136	5	5
AT3G11700	0.290509	0.024650	0.569570	6.915819	6.625310	5	5
AT2G45050	0.821154	0.024671	0.569570	4.288902	3.467748	5	5
AT2G24420	-0.318776	0.024716	0.570003	6.116220	6.434996	5	5
AT5G11650	0.587153	0.024770	0.570631	6.499135	5.911982	5	5
AT3G46430	-0.325053	0.024888	0.572629	9.554537	9.879590	5	5
AT5G12140	-0.338011	0.024910	0.572629	9.649092	9.987102	5	5
AT5G63780	-0.521820	0.025049	0.572831	7.533262	8.055082	5	5
AT2G39980	0.626529	0.025050	0.572831	4.189207	3.562678	5	5
AT1G76820	0.251641	0.025085	0.572831	2.531543	2.279902	5	5
AT1G19470	0.152087	0.025098	0.572831	1.872017	1.719930	5	5
AT5G01260	0.329699	0.025101	0.572831	3.360316	3.030617	5	5
AT2G01270	0.202817	0.025112	0.572831	6.854254	6.651437	5	5
AT4G09080	-0.257110	0.025126	0.572831	2.072486	2.329597	5	5
AT3G25110	-0.226458	0.025131	0.572831	6.918967	7.145425	5	5
AT5G08320	-0.252607	0.025200	0.573001	5.406630	5.659238	5	5
AT4G28770	-0.312690	0.025242	0.573001	8.007961	8.320651	5	5
AT1G75080	0.354156	0.025260	0.573001	7.080973	6.726817	5	5
AT1G12740	-0.436438	0.025272	0.573001	2.771488	3.207926	5	5
AT2G34560	0.247915	0.025294	0.573001	8.525118	8.277203	5	5
AT4G14550	-0.345866	0.025299	0.573001	3.853111	4.198977	5	5
AT1G64480	-0.682997	0.025329	0.573074	3.043985	3.726981	5	5
AT4G26460	-0.821274	0.025412	0.573553	2.031231	2.852506	5	5
AT2G38880	-0.251986	0.025470	0.573553	5.387787	5.639773	5	5
AT2G16580	-0.605070	0.025527	0.573553	3.462672	4.067742	5	5
AT1G13900	-0.276371	0.025530	0.573553	6.022376	6.298748	5	5
AT5G20840	0.264472	0.025553	0.573553	4.739034	4.474562	5	5
AT5G42860	-0.236594	0.025563	0.573553	7.423925	7.660519	5	5
AT4G09030	0.441748	0.025582	0.573553	10.066176	9.624428	5	5
AT3G46600	0.568380	0.025607	0.573553	6.102462	5.534082	5	5
AT1G78180	-0.277538	0.025656	0.573553	3.990169	4.267707	5	5
AT2G23390	0.165677	0.025688	0.573553	5.229467	5.063790	5	5
AT5G54110	0.302890	0.025725	0.573553	6.924115	6.621225	5	5
AT3G59530	0.272383	0.025745	0.573553	2.966401	2.694018	5	5
AT5G22280	-0.467725	0.025756	0.573553	6.244432	6.712157	5	5
AT4G02270	-1.202489	0.025821	0.573553	8.057602	9.260091	5	5
AT3G54200	0.710643	0.025835	0.573553	7.443123	6.732480	5	5
AT1G15120	-0.240234	0.025852	0.573553	10.407637	10.647872	5	5
AT4G25390	0.533440	0.025859	0.573553	5.367549	4.834110	5	5
AT1G76760	-0.569669	0.025860	0.573553	6.153124	6.722793	5	5
AT2G47230	0.592500	0.025870	0.573553	3.684735	3.092235	5	5
AT3G19085	-0.123666	0.025883	0.573553	2.035788	2.159454	5	5
AT5G05370	-0.334705	0.025949	0.574431	9.717090	10.051795	5	5
AT1G07700	-0.305140	0.026022	0.575448	5.386856	5.691997	5	5
AT3G47295	-0.206125	0.026064	0.575784	2.034772	2.240897	5	5
AT2G40530	-0.475574	0.026357	0.581215	3.797064	4.272638	5	5
AT1G19100	-0.214714	0.026390	0.581215	3.146181	3.360894	5	5
AT3G45280	-0.192512	0.026391	0.581215	1.804458	1.996970	5	5
AT1G22885	-0.326271	0.026431	0.581500	8.458077	8.784348	5	5
AT4G18130	0.565465	0.026468	0.581737	5.372071	4.806606	5	5
AT4G16180	0.153446	0.026523	0.582019	7.189406	7.035960	5	5
AT5G23600	-0.388868	0.026535	0.582019	6.484655	6.873523	5	5
AT1G26550	-0.315749	0.026618	0.583238	9.876843	10.192592	5	5
AT1G50020	-0.545637	0.026862	0.587558	5.432239	5.977876	5	5
AT5G62575	-0.323279	0.026886	0.587558	8.350816	8.674095	5	5
AT3G52840	0.589075	0.026897	0.587558	4.760386	4.171312	5	5
AT2G39700	-0.605668	0.026930	0.587671	9.818609	10.424277	5	5
AT3G45590	-0.159730	0.027031	0.588451	5.826584	5.986314	5	5
AT1G17630	0.233826	0.027035	0.588451	2.683949	2.450123	5	5
AT3G63340	0.202974	0.027060	0.588451	2.097869	1.894895	5	5
AT5G10930	-0.403788	0.027091	0.588451	5.356242	5.760030	5	5
AT1G53540	0.510783	0.027109	0.588451	3.104512	2.593729	5	5
AT4G17270	-0.315211	0.027160	0.588451	6.848070	7.163281	5	5
AT2G22860	1.014710	0.027166	0.588451	6.899005	5.884296	5	5
AT2G15740	-0.172472	0.027184	0.588451	1.665139	1.837611	5	5
AT1G28370	1.347083	0.027239	0.588548	7.207830	5.860748	5	5
AT2G28660	-0.446754	0.027330	0.588548	5.454463	5.901217	5	5
AT3G27270	-0.648385	0.027360	0.588548	6.030891	6.679276	5	5
AT3G50400	-0.482810	0.027375	0.588548	6.327113	6.809924	5	5
AT4G30540	0.221087	0.027399	0.588548	2.182480	1.961393	5	5
AT3G47500	-0.594808	0.027412	0.588548	4.309318	4.904126	5	5
AT4G01250	1.262767	0.027520	0.588548	4.773300	3.510533	5	5
AT3G49860	-0.189204	0.027532	0.588548	6.681080	6.870284	5	5
AT2G03260	-0.317887	0.027541	0.588548	2.953343	3.271230	5	5
AT5G61500	-0.222332	0.027609	0.588548	5.976076	6.198408	5	5
AT1G60660	-0.350516	0.027636	0.588548	7.921621	8.272137	5	5
AT1G20450	0.200407	0.027640	0.588548	10.391172	10.190765	5	5
AT1G09240	0.231491	0.027647	0.588548	2.414902	2.183411	5	5
AT4G29660	0.220382	0.027678	0.588548	6.394674	6.174291	5	5
AT3G12400	0.309594	0.027691	0.588548	6.823481	6.513887	5	5
AT5G04390	-0.188285	0.027695	0.588548	2.049182	2.237467	5	5
AT5G22570	0.900985	0.027824	0.588548	3.864402	2.963416	5	5
AT1G04030	-0.617787	0.027857	0.588548	4.509485	5.127272	5	5
AT3G47950	-0.419401	0.027903	0.588548	4.392562	4.811963	5	5
AT3G52470	0.224473	0.027937	0.588548	8.647401	8.422929	5	5
AT2G04300	0.109644	0.027943	0.588548	1.737172	1.627528	5	5
AT2G47200	-0.743506	0.027944	0.588548	8.086897	8.830403	5	5
AT5G01210	0.558215	0.027952	0.588548	6.394658	5.836443	5	5
AT5G02860	0.277334	0.027964	0.588548	2.422277	2.144943	5	5
AT1G70140	0.361150	0.028038	0.588548	5.180674	4.819524	5	5
AT2G16365	-0.400529	0.028095	0.588548	4.556973	4.957503	5	5
AT2G16900	0.516692	0.028095	0.588548	5.784791	5.268099	5	5
AT3G29160	-0.266564	0.028117	0.588548	6.281868	6.548432	5	5
AT2G37678	-0.330032	0.028131	0.588548	6.572755	6.902787	5	5
AT5G47550	-0.674637	0.028156	0.588548	7.851157	8.525795	5	5
AT4G27600	0.209984	0.028265	0.588548	4.836586	4.626603	5	5
AT2G26350	-0.216923	0.028289	0.588548	3.925830	4.142753	5	5
AT4G03030	-0.316336	0.028289	0.588548	5.272006	5.588342	5	5
AT3G07950	-0.261947	0.028294	0.588548	7.261186	7.523133	5	5
AT5G62250	-0.156894	0.028298	0.588548	1.689739	1.846633	5	5
AT1G31690	-0.166017	0.028329	0.588548	1.863748	2.029766	5	5
AT1G19120	-0.326482	0.028361	0.588548	7.135604	7.462086	5	5
AT5G16150	0.208767	0.028380	0.588548	7.468758	7.259992	5	5
AT2G13790	0.259613	0.028399	0.588548	5.708770	5.449157	5	5
AT1G51500	-0.379152	0.028404	0.588548	3.516435	3.895588	5	5
AT3G54810	0.644974	0.028405	0.588548	6.757483	6.112510	5	5
AT5G67080	0.391709	0.028416	0.588548	3.079706	2.687996	5	5
AT4G22495	0.259219	0.028439	0.588548	3.162946	2.903727	5	5
AT1G50220	0.150642	0.028465	0.588548	2.097581	1.946939	5	5
AT4G18975	0.252217	0.028509	0.588548	4.616198	4.363981	5	5
AT5G53650	-0.285114	0.028545	0.588548	7.998725	8.283839	5	5
AT5G19340	0.800516	0.028575	0.588548	5.703571	4.903055	5	5
AT3G08040	-0.318778	0.028601	0.588548	6.428684	6.747463	5	5
AT3G10020	0.500486	0.028664	0.588548	7.117517	6.617031	5	5
AT4G03290	0.247811	0.028691	0.588548	2.034609	1.786798	5	5
AT2G44670	-0.455833	0.028735	0.588548	7.901697	8.357529	5	5
AT1G44960	-0.217317	0.028740	0.588548	4.489517	4.706834	5	5
AT3G29800	-0.171563	0.028753	0.588548	2.112653	2.284216	5	5
AT4G28703	0.459322	0.028755	0.588548	4.028410	3.569088	5	5
AT3G12120	0.280452	0.028756	0.588548	10.406806	10.126354	5	5
AT3G22550	-0.239842	0.028768	0.588548	6.200748	6.440591	5	5
ATCG00730	-0.161234	0.028769	0.588548	2.329170	2.490404	5	5
AT3G10180	-0.222855	0.028807	0.588548	1.828796	2.051651	5	5
AT1G51520	-0.177803	0.028807	0.588548	1.900493	2.078297	5	5
AT1G55160	-0.368435	0.028844	0.588548	6.946601	7.315036	5	5
AT2G23290	0.291098	0.028934	0.588548	4.108515	3.817417	5	5
AT2G26380	1.075033	0.028969	0.588548	4.012635	2.937602	5	5
AT1G15160	0.226734	0.028992	0.588548	2.430889	2.204155	5	5
AT5G65470	0.336656	0.028996	0.588548	7.413156	7.076500	5	5
AT5G57760	-0.233629	0.028997	0.588548	2.199192	2.432821	5	5
AT5G14860	0.153116	0.029028	0.588548	2.456088	2.302972	5	5
AT5G16600	-0.366811	0.029089	0.588548	5.831807	6.198618	5	5
AT4G15480	0.390180	0.029131	0.588548	2.681132	2.290952	5	5
AT2G40815	-0.278044	0.029133	0.588548	4.189273	4.467317	5	5
AT1G69960	-0.196699	0.029133	0.588548	7.237325	7.434024	5	5
AT2G47600	0.325759	0.029143	0.588548	6.680346	6.354587	5	5
AT3G57900	0.132130	0.029185	0.588548	1.937513	1.805383	5	5
AT1G70510	-0.265420	0.029185	0.588548	2.341077	2.606497	5	5
AT4G30200	0.149104	0.029302	0.588650	7.983890	7.834787	5	5
AT1G71780	-0.329720	0.029303	0.588650	7.525693	7.855413	5	5
AT5G65890	0.260985	0.029354	0.588650	3.486676	3.225691	5	5
AT4G37610	0.512591	0.029377	0.588650	8.239233	7.726642	5	5
AT2G41800	0.602253	0.029383	0.588650	6.872819	6.270566	5	5
AT4G24890	0.264533	0.029409	0.588650	2.905077	2.640544	5	5
AT2G35900	-0.253625	0.029410	0.588650	5.984002	6.237628	5	5
AT2G38700	0.220422	0.029423	0.588650	8.012729	7.792307	5	5
AT1G72890	0.408445	0.029437	0.588650	3.730591	3.322146	5	5
AT2G03840	0.203001	0.029500	0.589270	2.419389	2.216389	5	5
AT3G44740	-0.317124	0.029528	0.589270	3.642965	3.960090	5	5
AT1G69240	-0.636617	0.029575	0.589270	3.233375	3.869993	5	5
AT5G18000	0.251455	0.029627	0.589270	2.322322	2.070866	5	5
AT5G09480	-0.536267	0.029682	0.589270	8.946458	9.482725	5	5
AT5G19450	0.242923	0.029700	0.589270	6.796012	6.553089	5	5
AT5G42050	0.403109	0.029724	0.589270	8.743231	8.340121	5	5
AT4G01080	-0.133001	0.029737	0.589270	2.276706	2.409707	5	5
AT5G19960	0.181091	0.029750	0.589270	5.678277	5.497185	5	5
AT5G50740	0.585416	0.029758	0.589270	4.326769	3.741352	5	5
AT3G49940	-0.392520	0.029785	0.589270	8.806233	9.198752	5	5
AT2G46490	-0.346833	0.029818	0.589270	7.810949	8.157782	5	5
AT3G02800	0.667542	0.029886	0.589270	4.673125	4.005583	5	5
AT2G04360	-0.178622	0.029892	0.589270	4.320310	4.498932	5	5
AT5G47635	-0.611906	0.029929	0.589270	6.307630	6.919536	5	5
AT3G13620	-0.267379	0.029943	0.589270	4.751391	5.018771	5	5
AT2G41890	0.681373	0.029949	0.589270	6.158050	5.476677	5	5
AT2G26390	0.991792	0.029961	0.589270	4.217720	3.225927	5	5
AT3G48450	-0.499557	0.030059	0.590340	6.316672	6.816230	5	5
AT2G45280	-0.387516	0.030070	0.590340	4.777621	5.165137	5	5
AT1G50840	0.376913	0.030103	0.590450	5.064985	4.688072	5	5
AT1G20760	0.172416	0.030190	0.591618	6.541715	6.369299	5	5
AT5G37240	0.128169	0.030247	0.591859	2.015656	1.887487	5	5
AT1G49430	-0.640329	0.030279	0.591859	6.867902	7.508231	5	5
AT2G29410	-0.396654	0.030285	0.591859	2.746220	3.142874	5	5
AT5G65270	-0.263130	0.030326	0.592124	7.258424	7.521554	5	5
AT1G63090	0.851697	0.030384	0.592722	5.751042	4.899345	5	5
AT1G72650	0.286678	0.030445	0.592737	4.772780	4.486102	5	5
AT4G19191	0.301868	0.030455	0.592737	2.786748	2.484880	5	5
AT3G22845	-0.219840	0.030473	0.592737	8.564847	8.784687	5	5
AT5G66710	0.234334	0.030495	0.592737	2.760184	2.525850	5	5
AT5G20240	-0.263462	0.030586	0.593394	2.353270	2.616732	5	5
AT3G11820	0.773862	0.030613	0.593394	6.958010	6.184148	5	5
AT4G13820	0.480988	0.030646	0.593394	2.908530	2.427542	5	5
AT1G29770	-0.129286	0.030649	0.593394	1.753156	1.882442	5	5
AT3G51500	-0.318160	0.030667	0.593394	4.891352	5.209511	5	5
AT5G43880	0.304183	0.030723	0.593828	7.031199	6.727016	5	5
AT1G08080	0.237961	0.030744	0.593828	2.163053	1.925092	5	5
AT4G00760	0.388950	0.030817	0.594416	4.918112	4.529162	5	5
AT4G00260	0.241849	0.030871	0.594416	1.986935	1.745087	5	5
AT3G43990	-0.147664	0.030876	0.594416	1.832310	1.979974	5	5
AT2G25970	0.244629	0.030892	0.594416	6.888236	6.643607	5	5
AT2G17020	0.341996	0.030948	0.594416	4.807819	4.465823	5	5
AT1G07330	0.193191	0.030949	0.594416	2.116858	1.923667	5	5
AT1G34510	-1.368316	0.030979	0.594416	2.679577	4.047893	5	5
AT3G46770	-0.160014	0.030996	0.594416	1.825002	1.985016	5	5
AT5G63470	-0.273207	0.031079	0.594746	2.274264	2.547471	5	5
AT1G18160	-0.277154	0.031116	0.594746	7.310294	7.587449	5	5
AT1G53050	-0.228333	0.031140	0.594746	6.554085	6.782418	5	5
AT4G29620	-0.140170	0.031144	0.594746	2.045127	2.185297	5	5
AT5G23440	-0.328712	0.031164	0.594746	4.815873	5.144585	5	5
AT1G77210	0.284786	0.031179	0.594746	2.771271	2.486485	5	5
AT1G73910	0.220691	0.031279	0.595211	2.147816	1.927125	5	5
AT1G68680	-0.433866	0.031287	0.595211	7.079775	7.513641	5	5
AT4G12740	0.207748	0.031292	0.595211	2.451768	2.244020	5	5
AT1G80400	-0.311231	0.031389	0.595211	5.306930	5.618161	5	5
AT5G47060	-0.268168	0.031420	0.595211	7.834435	8.102603	5	5
AT4G13070	-0.272796	0.031438	0.595211	2.626192	2.898988	5	5
AT4G16566	-0.334344	0.031440	0.595211	5.210883	5.545227	5	5
AT3G01580	0.189803	0.031455	0.595211	2.049697	1.859894	5	5
AT5G58670	0.511864	0.031458	0.595211	6.159935	5.648071	5	5
AT5G03210	0.841316	0.031484	0.595211	3.074825	2.233509	5	5
AT3G12090	-0.324443	0.031532	0.595211	6.125607	6.450050	5	5
AT4G37630	-0.263501	0.031535	0.595211	3.812299	4.075800	5	5
AT5G26980	-0.215798	0.031605	0.595317	2.647725	2.863522	5	5
AT1G17455	-0.329574	0.031639	0.595317	4.049204	4.378778	5	5
AT4G09820	-0.155660	0.031643	0.595317	1.885551	2.041212	5	5
AT1G58120	-0.131815	0.031654	0.595317	2.318768	2.450582	5	5
AT3G47210	0.366377	0.031701	0.595317	5.838119	5.471741	5	5
AT1G54020	0.301658	0.031717	0.595317	2.229020	1.927362	5	5
AT5G57815	-0.393754	0.031734	0.595317	6.962488	7.356242	5	5
AT1G47970	-0.178690	0.031787	0.595782	6.765031	6.943721	5	5
AT5G63180	-0.259789	0.031828	0.596026	1.983133	2.242922	5	5
AT4G23810	1.388807	0.031869	0.596274	6.470825	5.082018	5	5
AT1G02660	0.780463	0.031906	0.596274	4.461980	3.681517	5	5
AT5G65830	-0.336560	0.031983	0.596274	2.685676	3.022236	5	5
AT5G20180	-0.266704	0.031987	0.596274	8.340678	8.607381	5	5
AT3G62580	-0.308137	0.032056	0.596274	8.119013	8.427150	5	5
AT5G16950	-0.219171	0.032069	0.596274	4.536319	4.755490	5	5
AT3G13450	0.210840	0.032077	0.596274	4.897544	4.686704	5	5
AT1G32150	0.286705	0.032113	0.596274	5.247220	4.960515	5	5
AT3G15010	0.350714	0.032120	0.596274	6.333830	5.983116	5	5
AT2G26670	-0.438217	0.032144	0.596274	5.861349	6.299566	5	5
AT1G15670	0.620424	0.032164	0.596274	6.753601	6.133177	5	5
AT3G47836	-0.265031	0.032173	0.596274	8.788406	9.053437	5	5
AT3G26720	0.236997	0.032210	0.596431	6.520717	6.283720	5	5
AT3G19580	1.380577	0.032291	0.596854	6.910393	5.529815	5	5
AT2G28355	-0.066968	0.032313	0.596854	1.958414	2.025382	5	5
AT1G36060	0.647940	0.032316	0.596854	4.612683	3.964743	5	5
AT1G31250	-0.161876	0.032414	0.597376	1.786217	1.948093	5	5
AT4G31805	-0.061790	0.032470	0.597376	1.765811	1.827600	5	5
AT3G61340	0.308011	0.032477	0.597376	2.605229	2.297218	5	5
AT1G59790	-0.147522	0.032502	0.597376	1.927335	2.074856	5	5
AT5G06540	0.157280	0.032504	0.597376	2.366019	2.208739	5	5
AT3G62310	0.287277	0.032523	0.597376	6.774562	6.487285	5	5
AT5G10830	0.449152	0.032570	0.597376	7.529980	7.080828	5	5
AT5G15140	0.191916	0.032657	0.597376	2.137622	1.945706	5	5
AT3G54580	-0.774790	0.032676	0.597376	3.506998	4.281788	5	5
AT1G72150	0.226878	0.032714	0.597376	8.498704	8.271827	5	5
AT5G38895	-0.352832	0.032771	0.597376	5.116037	5.468869	5	5
AT2G32800	0.491507	0.032800	0.597376	5.299346	4.807839	5	5
AT4G24400	-0.262747	0.032853	0.597376	7.728620	7.991367	5	5
AT5G26030	0.693800	0.032854	0.597376	8.277518	7.583718	5	5
AT4G16600	-0.271809	0.032859	0.597376	2.984628	3.256437	5	5
AT2G19440	0.572309	0.032882	0.597376	4.583005	4.010696	5	5
AT3G60640	-0.440746	0.032884	0.597376	6.417102	6.857847	5	5
AT5G54760	-0.139415	0.032894	0.597376	10.485271	10.624685	5	5
AT2G39820	-0.234793	0.032900	0.597376	2.219404	2.454196	5	5
AT1G75900	-0.426929	0.032942	0.597376	2.723532	3.150460	5	5
AT4G10790	-0.432580	0.032976	0.597376	4.692208	5.124788	5	5
AT1G44120	-0.192141	0.033033	0.597376	2.124907	2.317048	5	5
AT5G18200	-0.236255	0.033149	0.597376	5.726438	5.962693	5	5
AT1G70090	1.157345	0.033167	0.597376	4.407837	3.250492	5	5
AT3G21670	-0.450259	0.033182	0.597376	4.209682	4.659941	5	5
AT1G59640	0.231718	0.033184	0.597376	2.609259	2.377541	5	5
AT5G49690	0.197544	0.033207	0.597376	2.093588	1.896043	5	5
AT3G05200	0.419406	0.033250	0.597376	7.181379	6.761973	5	5
AT3G14200	0.521085	0.033276	0.597376	5.579228	5.058142	5	5
AT1G01720	0.851480	0.033372	0.597376	6.905139	6.053660	5	5
AT4G37080	0.269282	0.033383	0.597376	4.730557	4.461275	5	5
AT3G06130	0.344798	0.033432	0.597376	5.935141	5.590343	5	5
AT3G55000	0.314629	0.033440	0.597376	5.459362	5.144734	5	5
AT1G09950	1.326347	0.033451	0.597376	4.782651	3.456304	5	5
AT1G64850	-0.245291	0.033452	0.597376	8.464682	8.709973	5	5
AT5G35600	0.194142	0.033566	0.597376	2.259611	2.065469	5	5
AT3G21890	-0.294101	0.033600	0.597376	4.422192	4.716293	5	5
AT1G65660	0.304880	0.033604	0.597376	6.383902	6.079022	5	5
AT1G13760	-0.155788	0.033618	0.597376	1.852282	2.008070	5	5
AT1G43640	-0.243011	0.033628	0.597376	2.347907	2.590918	5	5
AT3G48170	0.217531	0.033661	0.597376	8.332085	8.114554	5	5
AT4G04860	-0.230810	0.033686	0.597376	6.098422	6.329232	5	5
AT1G71691	0.265749	0.033702	0.597376	2.257391	1.991642	5	5
AT1G66930	-0.183820	0.033724	0.597376	2.014875	2.198696	5	5
AT5G27730	0.406085	0.033727	0.597376	4.086178	3.680093	5	5
AT5G37260	-0.751853	0.033746	0.597376	5.690536	6.442390	5	5
AT3G45300	0.375612	0.033748	0.597376	5.329201	4.953589	5	5
AT2G41000	-0.519750	0.033754	0.597376	4.546112	5.065862	5	5
AT2G28410	-0.294670	0.033763	0.597376	6.229939	6.524610	5	5
AT4G39480	0.229707	0.033769	0.597376	2.195595	1.965888	5	5
AT5G59180	-0.248861	0.033774	0.597376	5.807009	6.055870	5	5
AT4G08980	-0.295507	0.033793	0.597376	7.099818	7.395325	5	5
AT3G63140	0.433342	0.033827	0.597376	2.580639	2.147297	5	5
AT4G35510	-0.407828	0.033879	0.597376	4.186714	4.594542	5	5
AT2G41350	-0.350393	0.033921	0.597376	5.189471	5.539863	5	5
AT4G08410	-1.214274	0.033931	0.597376	4.311162	5.525436	5	5
AT4G23690	-0.380618	0.033967	0.597376	8.917766	9.298384	5	5
AT4G12545	-1.223976	0.033972	0.597376	9.895412	11.119387	5	5
AT2G25490	0.255102	0.034046	0.597376	7.824531	7.569429	5	5
AT5G53370	0.238326	0.034087	0.597376	6.568259	6.329933	5	5
AT5G04930	0.396628	0.034112	0.597376	6.521979	6.125351	5	5
AT5G05760	-0.272171	0.034114	0.597376	4.709526	4.981698	5	5
AT5G57610	0.328159	0.034117	0.597376	4.931992	4.603833	5	5
AT5G52020	1.448139	0.034139	0.597376	4.986401	3.538261	5	5
AT1G15870	0.273711	0.034198	0.597376	3.580077	3.306366	5	5
AT4G29670	0.782364	0.034219	0.597376	7.102101	6.319737	5	5
AT2G21990	0.199177	0.034269	0.597376	2.003128	1.803951	5	5
AT5G13100	0.610188	0.034289	0.597376	7.724989	7.114801	5	5
AT5G09730	0.095174	0.034308	0.597376	2.141879	2.046705	5	5
AT5G17700	0.670891	0.034313	0.597376	6.185352	5.514460	5	5
AT1G21550	0.246595	0.034318	0.597376	2.176606	1.930011	5	5
