TAIR	log2fc	pvalue	fdr	significant
AT1G03370	0.1797456456483439	0.029955568942384363	0.1660702324648927	False
AT1G03380	-0.19396180043312886	0.11260515451712035	0.35749953047131283	False
AT1G03390	1.706364260305123	0.44206693436650624		False
AT1G03400	0.14586993396441744	0.4164037362481009	0.6959870440230539	False
AT1G03410	-0.14457080470806938	0.5668645531657639	0.7972241823687058	False
AT1G03430	0.21036472192643207	0.1483300876964668	0.41627634980165856	False
AT1G03440	0.5170691374832932	0.012997723638169886	0.09830876514502765	False
AT1G03445	-1.0531953516128838	0.18581913331283983	0.4671706992576654	False
AT1G03457	1.006629127086397	0.000328141336160056	0.007761727443443186	True
AT1G03470	0.7157023000849864	2.9786772054235476e-05	0.0012763400664037707	True
AT1G03475	0.10142750863651272	0.29051349177034724	0.5881178743412907	False
AT1G03510	0.3144629131020252	0.24589539374200753	0.538735447639597	False
AT1G03520	0.3601522655025787	0.00904618499004935	0.07821813196094125	False
AT1G03530	-0.15010215814576636	0.44069796255591487	0.7151904708089566	False
AT1G03540	0.7150420427405662	0.024567901314224108	0.14658063998066714	False
AT1G03545	-0.10333389816825285	0.7149210865514747	0.8763194410963918	False
AT1G03550	-0.010209461770315443	0.9604265449720275	0.9850574698997977	False
AT1G03560	0.7301219627929876	1.2863597989455847e-05	0.0006963278183367906	True
AT1G03590	0.2192594421556694	0.23827402660597163	0.5303669159364665	False
AT1G03600	-0.15858337032252734	0.13419819542954653	0.39295589303281947	False
AT1G03610	0.6393061597709988	0.0006131926021239232	0.011897537184783952	True
AT1G03620	1.0226389837292549	0.0005314132511480402	0.010787354073987265	True
AT1G03630	0.06485097828084863	0.6030912082933424	0.8177041745786039	False
AT1G03650	0.54908391833893	0.03032764564092171	0.16680342374006507	False
AT1G03660	-0.2719021765932616	0.795363263028884		False
AT1G03670	0.5728406362985807	0.6881345442494544		False
AT1G03680	-0.19253787598555372	0.11440017457082718	0.36023845096647145	False
AT1G03687	0.06222213390643249	0.6432669716279048	0.8366043425430968	False
AT1G03710	0.6229085806272113	0.5352129535355028		False
AT1G03730	0.507977941151323	0.029395844627253104	0.16461161907321537	False
AT1G03740	0.2761207152328638	0.023563644909978313	0.14252537219747277	False
AT1G03750	0.36601359330210287	0.05448584167799405	0.23619945751770502	False
AT1G03760	0.030635766484629925	0.8792389180618093	0.9530143076753865	False
AT1G03770	0.23090736962487596	0.24772024092421474	0.5406814610187994	False
AT1G03780	0.5410961286727036	0.19727903818912162	0.48249889992001	False
AT1G03790	0.3902033689768714	0.23717536618361934	0.5293480698852097	False
AT1G03800	0.8934268716800414	0.12134149627198312	0.3730145280192628	False
AT1G03820	-0.17729675459805258	0.8292235139870376	0.9297413910890666	False
AT1G03830	-0.004521632787954439	0.9788599305677287	0.9913252362551805	False
AT1G03840	1.9126894231056308	0.04005523189890571		False
AT1G03850	0.9378199281171014	0.0031441328978209573	0.03842928331631385	True
AT1G03860	0.16464495917749472	0.12700429890355547	0.38188238311983963	False
AT1G03870	1.19737418427736	0.008545606967543739	0.07564995632056012	False
AT1G03900	-0.03264059941047294	0.7315200778697974	0.8849226578433897	False
AT1G03905	0.25651052119929874	0.38384590009133246	0.6716000017442282	False
AT1G03910	0.05734262742375397	0.7205096682323908	0.878291589889072	False
AT1G03920	0.4763685600523612	0.39843330406432664	0.6816908318057403	False
AT1G03930	-0.28076951219769086	0.007695064030847208	0.07027746332519957	False
AT1G03950	-0.7289014492457357	0.0005004643102380742	0.010343821171498164	True
AT1G03960	0.04053146910015217	0.7851664186811292	0.909467146138543	False
AT1G03970	0.26393237752907006	0.05362450382585547	0.23450577025805713	False
AT1G03980	0.5961218588934286	0.6177863644013424		False
AT1G03990	-0.5502146308411537	0.6401123804124103		False
AT1G04000	-0.19453082570428032	0.3373883190640604	0.6316232210923545	False
