#geneID	FLT_vs_GC
AT1G30814	1.773103
AT1G30820	0.880389
AT1G30825	0.471919
AT1G30840	0.743228
AT1G30845	-0.261840
AT1G30860	0.124752
AT1G30880	0.135615
AT1G30890	0.016422
AT1G30900	0.014649
AT1G30910	-0.074658
AT1G30920	0.445122
AT1G30950	1.163646
AT1G30960	-0.142809
AT1G30970	-0.040213
AT1G31010	-0.265432
AT1G31020	0.233536
AT1G31040	0.571769
AT1G31050	1.459696
AT1G31070	-0.170969
AT1G31120	0.106539
AT1G31130	-0.224720
AT1G31150	0.114502
AT1G31160	-0.201705
AT1G31170	-0.436586
AT1G31173	1.244059
AT1G31175	0.105676
AT1G31180	-0.086493
AT1G31190	-0.129930
AT1G31200	-0.215264
AT1G31220	0.262400
AT1G31230	-0.158808
AT1G31240	0.400163
AT1G31243	0.464727
AT1G31280	0.255259
AT1G31290	0.258479
AT1G31300	0.071204
AT1G31310	0.285503
AT1G31320	0.717019
AT1G31330	-0.357354
AT1G31335	0.516512
AT1G31340	-0.355607
AT1G31350	0.412345
AT1G31360	-0.170391
AT1G31410	0.030840
AT1G31420	-0.032712
AT1G31430	0.289669
AT1G31440	-0.495516
AT1G31460	0.245573
AT1G31470	0.509768
AT1G31480	0.485709
AT1G31485	1.468616
AT1G31500	-0.039413
AT1G31540	0.339825
AT1G31550	-0.123383
AT1G31580	-0.971772
AT1G31600	0.193553
AT1G31650	-0.115987
AT1G31660	-0.071755
AT1G31690	-0.084361
AT1G31710	-0.537800
AT1G31720	0.279727
AT1G31730	-0.022487
AT1G31750	-0.022768
AT1G31760	0.100491
AT1G31770	-0.029484
AT1G31780	-0.075036
AT1G31790	0.327830
AT1G31800	-0.074377
AT1G31810	-0.297275
AT1G31812	-0.182530
AT1G31814	0.389220
AT1G31817	-0.536365
AT1G31820	-0.014311
AT1G31830	-0.053621
AT1G31835	0.521700
AT1G31840	0.188850
AT1G31850	-0.173821
AT1G31860	0.040542
AT1G31870	-0.078487
AT1G31880	-0.176990
AT1G31885	0.472552
AT1G31910	-0.040982
AT1G31920	-0.201325
AT1G31930	0.323532
AT1G31935	0.135843
AT1G31940	-0.379698
AT1G31970	-0.063921
AT1G32050	-0.077837
AT1G32060	-0.365161
AT1G32070	-0.268459
AT1G32080	-0.215758
AT1G32090	0.060271
AT1G32100	0.313754
AT1G32120	0.171195
AT1G32127	-0.162945
AT1G32130	-0.298750
AT1G32150	0.154806
AT1G32160	-0.175479
AT1G32170	1.056295
AT1G32172	0.779039
AT1G32190	-0.005990
AT1G32200	-0.119367
AT1G32210	0.153532
AT1G32220	-0.288095
AT1G32225	-0.149448
AT1G32230	-0.068135
AT1G32240	-1.401061
AT1G32260	-0.066006
AT1G32310	-0.125497
AT1G32320	1.619230
AT1G32330	-0.087947
AT1G32340	0.219379
AT1G32350	0.702879
AT1G32360	0.210400
AT1G32370	0.217954
AT1G32375	-0.884277
AT1G32380	-0.037305
AT1G32400	-0.024107
AT1G32410	-0.059948
AT1G32415	0.006511
AT1G32440	-0.376723
AT1G32450	-0.788809
AT1G32460	0.430051
AT1G32470	-0.187518
AT1G32490	0.097126
AT1G32500	-0.057659
AT1G32510	0.853207
AT1G32520	-0.607549
AT1G32530	0.159958
AT1G32540	-0.217704
AT1G32550	-0.249383
AT1G32560	-2.819332
AT1G32580	-0.162601
AT1G32583	0.023839
AT1G32610	0.024371
AT1G32630	-0.308429
AT1G32640	-0.580755
AT1G32690	0.078504
AT1G32700	0.180841
AT1G32730	-0.405216
AT1G32740	-0.459520
AT1G32750	-0.116452
AT1G32760	0.331984
AT1G32780	-0.684524
AT1G32790	-0.022769
AT1G32810	0.080721
AT1G32860	0.010479
AT1G32870	-0.593277
AT1G32900	-0.162600
AT1G32910	3.074913
AT1G32920	0.389888
AT1G32928	0.451235
AT1G32930	-0.024220
AT1G32940	0.123247
AT1G32950	-0.369054
AT1G32960	1.673794
AT1G32990	-0.294161
AT1G33030	0.204334
AT1G33040	-0.093421
AT1G33050	0.493280
AT1G33055	0.546705
AT1G33060	0.324209
AT1G33080	0.450662
AT1G33102	-0.423290
AT1G33110	-0.194012
AT1G33120	0.001062
AT1G33140	-0.060646
AT1G33170	-0.356182
AT1G33230	0.009587
AT1G33240	0.574691
AT1G33250	0.073493
AT1G33260	-0.517531
AT1G33265	0.081613
AT1G33270	0.105534
AT1G33290	0.079054
AT1G33330	-0.355205
AT1G33340	0.544617
AT1G33350	0.319962
AT1G33360	0.151816
AT1G33390	-0.058662
AT1G33400	0.156209
AT1G33410	-0.093584
AT1G33415	0.408296
AT1G33420	0.151810
AT1G33440	-0.682322
AT1G33470	0.255226
AT1G33475	0.552685
AT1G33480	-0.292840
AT1G33490	-0.170514
AT1G33520	0.162839
AT1G33560	0.088373
AT1G33590	-0.399060
AT1G33600	-0.088218
AT1G33610	-0.164436
AT1G33615	-0.012057
AT1G33680	0.178046
AT1G33700	0.554683
AT1G33720	0.337198
AT1G33760	2.458703
AT1G33770	0.732578
AT1G33780	0.131661
AT1G33790	0.835303
AT1G33800	0.264697
AT1G33810	-0.034922
AT1G33811	0.249867
AT1G33930	0.478759
AT1G33960	0.182964
AT1G33970	-0.118144
AT1G33980	0.013963
AT1G33990	0.048839
AT1G34000	-0.353156
AT1G34010	0.200113
AT1G34020	0.134135
AT1G34030	0.033838
AT1G34060	0.034992
AT1G34065	-0.104672
AT1G34110	-0.064255
AT1G34120	-0.194578
AT1G34130	-0.165911
AT1G34150	-0.000710
AT1G34160	0.267009
AT1G34180	0.175091
AT1G34190	0.239439
AT1G34200	0.212574
AT1G34210	0.043096
AT1G34220	-0.039154
AT1G34245	0.184694
AT1G34260	-0.117019
AT1G34270	-0.372308
AT1G34300	0.174637
AT1G34320	-0.111054
AT1G34340	-0.092993
AT1G34350	0.001693
AT1G34355	0.532292
AT1G34360	0.079816
AT1G34370	0.259640
AT1G34380	-0.229656
AT1G34418	-0.400398
AT1G34420	0.116805
AT1G34430	-0.187324
AT1G34460	0.098427
AT1G34470	-0.006430
AT1G34480	0.939184
AT1G34550	-0.169796
AT1G34570	-0.536048
AT1G34580	0.454887
AT1G34630	0.702074
AT1G34640	-0.197642
AT1G34750	-0.184195
AT1G34760	0.396876
AT1G34770	-0.211633
AT1G34780	0.161384
AT1G34844	0.169658
AT1G35140	3.501808
AT1G35160	-0.129552
AT1G35180	-0.240555
AT1G35183	2.164555
AT1G35190	-0.258955
AT1G35210	0.618234
AT1G35220	0.118209
AT1G35230	-0.020222
AT1G35250	-0.155571
AT1G35255	2.400644
AT1G35260	0.103342
AT1G35290	-0.856436
AT1G35310	-1.590870
AT1G35320	0.460700
AT1G35340	-0.223767
AT1G35350	0.613587
AT1G35420	0.144725
AT1G35430	-0.199619
AT1G35460	0.060337
AT1G35470	-0.218755
AT1G35510	-0.198461
AT1G35516	-0.020573
AT1G35530	0.451247
AT1G35560	-0.542458
AT1G35580	0.305231
AT1G35620	-0.258564
AT1G35625	2.217746
AT1G35660	0.528481
AT1G35670	0.499101
AT1G35680	-0.002012
AT1G35710	0.548754
AT1G35720	-0.080309
AT1G35730	-0.492233
AT1G35780	0.438521
AT1G35830	0.108785
AT1G36050	0.129227
AT1G36060	1.538702
AT1G36070	0.041980
AT1G36160	-0.233774
AT1G36180	-0.155708
AT1G36280	-0.571738
AT1G36310	0.092427
AT1G36320	-0.124429
AT1G36370	0.077904
AT1G36380	-0.297883
AT1G36390	-0.146473
AT1G36622	1.267976
AT1G36730	-0.276141
AT1G36940	0.714762
AT1G36980	-0.063060
AT1G36990	0.085660
AT1G37130	-0.984884
AT1G37150	-0.418182
AT1G38065	-0.572519
AT1G38131	-0.703010
AT1G41830	-0.379043
AT1G41880	-0.189006
AT1G42430	-0.110828
AT1G42440	-0.057724
AT1G42470	-0.031659
AT1G42480	-0.225984
AT1G42540	-0.076239
AT1G42550	-0.118307
AT1G42560	0.185140
AT1G42960	-0.212645
AT1G42970	-0.067622
AT1G42990	0.223085
AT1G43020	0.481200
AT1G43040	1.901249
AT1G43130	-0.037140
AT1G43160	-0.316824
AT1G43170	-0.034527
AT1G43171	1.279904
AT1G43190	0.038109
AT1G43245	-0.006118
AT1G43560	-0.136358
AT1G43580	0.023813
AT1G43605	0.365893
AT1G43620	-0.054953
AT1G43650	-0.198569
AT1G43670	-0.165806
AT1G43680	-0.797609
AT1G43690	-0.106005
AT1G43700	0.020931
AT1G43710	-0.176966
AT1G43765	-0.283790
AT1G43770	0.290794
AT1G43790	0.553246
AT1G43800	0.507006
AT1G43850	-0.119919
AT1G43860	0.023956
AT1G43890	-0.037923
AT1G43900	-0.108901
AT1G43910	-0.088027
AT1G43980	0.244417
AT1G44000	-0.353941
AT1G44100	-0.651850
AT1G44110	0.509526
AT1G44125	0.602798
AT1G44160	0.225336
AT1G44170	0.011730
AT1G44350	0.558399
AT1G44414	0.474748
AT1G44446	-0.220881
AT1G44575	-0.361708
AT1G44608	0.930334
AT1G44750	-0.200519
AT1G44760	0.424575
AT1G44770	-0.220900
AT1G44780	-0.016968
AT1G44790	-0.238374
AT1G44800	0.654703
AT1G44810	0.073739
AT1G44820	-0.361447
AT1G44830	1.189238
AT1G44835	0.051729
AT1G44890	0.277410
AT1G44900	-0.036494
AT1G44910	0.091364
AT1G44920	-0.309337
AT1G44960	-0.413167
AT1G44970	0.800138
AT1G45000	-0.262381
AT1G45010	-0.571003
AT1G45050	0.044242
AT1G45110	0.095267
AT1G45130	-0.777623
AT1G45145	0.335731
AT1G45150	-0.060492
AT1G45160	-0.179986
AT1G45163	0.404493
AT1G45165	0.089136
AT1G45170	0.187185
AT1G45180	0.305332
AT1G45191	-0.317510
AT1G45201	-1.287144
AT1G45207	0.263448
AT1G45229	-0.191505
AT1G45230	-0.023273
AT1G45231	-0.074023
AT1G45233	0.093710
AT1G45248	0.319115
AT1G45249	-0.289639
AT1G45332	0.042798
AT1G45474	-0.041965
AT1G45616	0.237156
AT1G45688	-0.125383
AT1G45976	0.442689
AT1G46264	0.118346
AT1G46480	1.315956
AT1G46554	0.249059
AT1G46768	0.010490
AT1G47056	0.324271
AT1G47128	-0.143352
AT1G47200	-0.298140
AT1G47210	-0.008884
AT1G47230	0.069650
AT1G47240	-0.220828
AT1G47250	0.015585
AT1G47260	0.016773
AT1G47270	-0.123920
AT1G47271	0.362581
AT1G47278	0.064872
AT1G47290	0.079115
AT1G47310	-0.156011
AT1G47330	-0.112627
AT1G47340	-0.206125
AT1G47380	0.377756
AT1G47395	0.186056
AT1G47400	-0.140898
AT1G47410	-0.551308
AT1G47420	0.007141
AT1G47480	-1.517372
AT1G47490	0.224030
AT1G47500	0.125530
AT1G47510	-0.656090
AT1G47530	-0.085714
AT1G47550	-0.079678
AT1G47560	-0.020978
AT1G47570	-0.042740
AT1G47578	-0.205109
AT1G47580	-0.283524
AT1G47603	1.335518
AT1G47640	-0.099614
AT1G47655	0.562363
AT1G47670	0.104213
AT1G47710	-0.164302
AT1G47720	-0.140159
AT1G47740	0.080246
AT1G47750	0.329768
AT1G47760	0.207652
AT1G47820	0.022550
AT1G47830	-0.027923
AT1G47840	0.060924
AT1G47870	-0.280975
AT1G47900	-0.409255
AT1G47960	0.025928
AT1G47970	-0.418306
AT1G47990	0.776816
AT1G48000	0.115235
AT1G48020	0.366941
AT1G48030	-0.125442
AT1G48040	0.250855
AT1G48050	0.067158
AT1G48060	0.377476
AT1G48090	-0.046422
AT1G48100	-0.847010
AT1G48110	-0.462513
AT1G48120	-0.465162
AT1G48140	0.068728
AT1G48160	0.007602
AT1G48170	0.158504
AT1G48175	0.167699
AT1G48200	0.254962
AT1G48210	-0.010321
AT1G48230	0.019883
AT1G48240	0.044692
AT1G48260	0.185553
AT1G48270	0.139984
AT1G48280	0.514271
AT1G48300	0.101942
AT1G48310	-0.031986
AT1G48315	0.484216
AT1G48320	-0.066428
AT1G48330	-0.668590
AT1G48350	-0.057784
AT1G48360	0.135290
AT1G48370	-0.394067
AT1G48380	-0.045185
AT1G48390	0.324638
AT1G48400	0.113355
AT1G48405	0.569107
AT1G48410	0.152022
AT1G48420	-0.035728
AT1G48430	0.166163
AT1G48440	-0.348732
AT1G48450	0.178816
AT1G48460	-0.170860
AT1G48480	0.097800
AT1G48490	-0.065604
AT1G48500	0.884677
AT1G48520	0.008877
AT1G48530	-0.605359
AT1G48540	-0.245337
AT1G48550	0.011348
AT1G48560	0.056092
AT1G48570	-0.073002
AT1G48580	0.655541
AT1G48600	-0.308410
AT1G48605	0.240201
AT1G48610	-0.027799
AT1G48620	-0.204656
AT1G48630	0.257492
AT1G48635	0.052035
AT1G48640	0.570700
AT1G48650	-0.092616
AT1G48660	0.968468
AT1G48690	-0.174341
AT1G48740	-2.191113
AT1G48745	-0.291757
AT1G48750	-0.671691
AT1G48760	0.348544
AT1G48770	0.500453
AT1G48780	0.476333
AT1G48790	0.047614
AT1G48830	-0.090608
AT1G48840	0.154534
AT1G48850	-0.291090
AT1G48860	-0.140742
AT1G48870	0.172559
AT1G48880	0.294445
AT1G48900	-0.156919
AT1G48920	-0.037918
AT1G48950	0.166641
AT1G48960	-0.017585
AT1G48970	0.150646
AT1G49000	0.748918
AT1G49010	-0.309870
AT1G49032	0.970702
AT1G49040	-0.063939
AT1G49050	0.216506
AT1G49130	0.591204
AT1G49140	-0.189798
AT1G49160	-0.159000
AT1G49170	0.215353
AT1G49180	0.255926
AT1G49200	0.230169
AT1G49205	0.603775
AT1G49210	0.275056
AT1G49230	-0.514004
AT1G49240	-0.122313
AT1G49245	0.159674
AT1G49300	-0.073231
AT1G49310	-0.441300
AT1G49320	-0.313348
AT1G49340	-0.148020
AT1G49350	0.332586
AT1G49360	0.022083
AT1G49380	-0.058965
AT1G49390	0.997744
AT1G49400	0.068169
AT1G49405	0.335320
AT1G49410	-0.054148
AT1G49430	-0.368758
AT1G49450	0.251994
AT1G49470	-1.490173
AT1G49475	-0.285662
AT1G49480	0.164699
AT1G49490	0.278794
AT1G49500	0.130576
AT1G49510	0.272302
AT1G49520	0.045021
AT1G49530	0.722366
AT1G49540	0.193146
AT1G49560	0.232080
AT1G49570	0.062023
AT1G49580	-0.195203
AT1G49590	0.134298
AT1G49600	0.024108
AT1G49610	3.114121
AT1G49620	0.207021
AT1G49630	0.128636
AT1G49640	0.192549
AT1G49650	0.366667
AT1G49660	-0.227652
AT1G49670	-0.386558
AT1G49700	1.821349
AT1G49710	0.062803
AT1G49720	-0.155341
AT1G49730	0.487323
AT1G49740	-0.337611
AT1G49750	-0.508378
AT1G49760	-0.022891
AT1G49780	0.703648
AT1G49790	0.888050
AT1G49800	-0.598932
AT1G49820	0.159649
AT1G49830	-0.571018
AT1G49832	0.933986
AT1G49840	0.499356
AT1G49850	0.368361
AT1G49860	1.616421
AT1G49870	0.657418
AT1G49880	-0.008967
AT1G49890	0.175767
AT1G49900	3.236803
AT1G49910	1.451977
AT1G49920	0.157578
AT1G49938	-0.415810
AT1G49940	0.325531
AT1G49950	-0.129588
AT1G49952	0.794269
AT1G49970	-0.321025
AT1G49975	-0.010080
AT1G49980	0.147728
AT1G49990	0.388297
AT1G50000	-0.088657
AT1G50010	0.006957
AT1G50020	-0.381384
AT1G50030	-0.026114
AT1G50040	3.597726
AT1G50055	0.272127
AT1G50110	0.106403
AT1G50120	-0.100700
AT1G50140	-0.002318
AT1G50170	0.004573
AT1G50180	0.371777
AT1G50190	1.415288
AT1G50200	-0.036803
AT1G50240	0.399671
AT1G50250	-0.235373
AT1G50260	-0.114165
AT1G50270	0.343440
AT1G50280	0.215427
AT1G50290	0.064243
AT1G50300	0.461243
AT1G50320	-0.289087
AT1G50360	-0.133484
AT1G50370	0.109535
AT1G50380	0.000897
AT1G50400	0.402513
AT1G50410	-0.047195
AT1G50420	-0.097913
AT1G50430	-0.126113
AT1G50440	-0.398006
AT1G50450	-0.218129
AT1G50460	0.377963
AT1G50480	0.163604
AT1G50490	0.508139
AT1G50500	-0.138316
AT1G50510	0.005839
AT1G50520	0.226609
AT1G50560	0.264244
AT1G50570	0.057477
AT1G50575	-0.118967
AT1G50590	0.328794
AT1G50600	0.216740
AT1G50620	0.014173
AT1G50630	-0.059302
AT1G50640	0.017981
AT1G50659	0.377384
AT1G50660	-0.065264
AT1G50670	-0.121535
AT1G50700	-0.526987
AT1G50710	0.056953
AT1G50730	-0.069488
AT1G50732	-0.057738
AT1G50740	0.446010
AT1G50790	-0.252571
AT1G50830	-0.847301
AT1G50840	-0.113375
AT1G50890	-0.067432
AT1G50900	-0.152986
AT1G50910	0.121063
AT1G50920	-0.063474
AT1G50940	0.019311
AT1G50950	-0.251658
AT1G50970	0.025302
AT1G51060	-0.663938
AT1G51070	-0.103882
AT1G51080	0.077127
AT1G51090	-1.590057
AT1G51100	-0.087281
AT1G51110	-0.171635
AT1G51130	0.242420
AT1G51140	-0.321320
AT1G51160	-0.159240
AT1G51170	0.208443
AT1G51200	0.199204
AT1G51210	2.411065
AT1G51270	0.677301
AT1G51310	-0.049425
AT1G51340	-0.642388
AT1G51350	-0.315191
AT1G51355	-0.155560
AT1G51360	0.091815
AT1G51370	0.271128
AT1G51380	-0.056354
AT1G51390	0.147427
AT1G51400	-0.216980
AT1G51405	0.244499
AT1G51430	-0.609989
AT1G51440	-0.619499
AT1G51450	0.268120
AT1G51460	0.336312
AT1G51500	-0.324780
AT1G51510	0.010315
AT1G51520	0.454279
AT1G51538	1.187141
AT1G51540	-0.510980
AT1G51550	0.407006
AT1G51560	-0.129136
AT1G51570	0.066903
AT1G51580	-0.169033
AT1G51590	-0.267736
AT1G51600	0.249244
AT1G51610	-0.211585
AT1G51620	1.220217
AT1G51630	-0.298220
AT1G51640	-0.115996
AT1G51645	0.219717
AT1G51650	-0.005036
AT1G51660	-0.087649
AT1G51670	0.597223
AT1G51680	-0.937631
AT1G51690	0.026669
AT1G51700	-0.152735
AT1G51710	0.074441
AT1G51720	0.045613
AT1G51730	0.028538
AT1G51740	0.135761
AT1G51745	0.238453
AT1G51760	-0.148855
AT1G51780	-0.355803
AT1G51790	-0.164087
AT1G51800	-1.089648
AT1G51805	-0.610719
AT1G51820	-0.968691
AT1G51830	-1.227942
AT1G51840	-1.162884
AT1G51850	-1.268096
AT1G51860	0.064016
AT1G51890	-0.356944
AT1G51940	1.178393
AT1G51950	0.330736
AT1G51965	0.486616
AT1G51980	-0.027222
AT1G52000	-0.021639
AT1G52030	0.579791
AT1G52040	-1.465263
AT1G52080	-0.219094
AT1G52100	-0.293152
AT1G52140	0.298912
AT1G52150	0.358022
AT1G52155	-0.202485
AT1G52160	0.076780
AT1G52190	-0.158774
AT1G52200	0.385166
AT1G52220	-0.237037
AT1G52230	-0.184457
AT1G52245	0.021429
AT1G52260	-0.101458
AT1G52270	0.740216
AT1G52280	-0.455777
AT1G52290	0.079722
AT1G52300	-0.072063
AT1G52310	-0.124666
AT1G52315	-0.175496
AT1G52320	-0.016382
AT1G52340	-0.054593
AT1G52342	0.041498
AT1G52343	2.223838
AT1G52347	0.049703
AT1G52360	0.063076
AT1G52370	-0.049050
AT1G52380	-0.038841
AT1G52400	0.269691
AT1G52410	-0.014161
AT1G52420	-0.179609
AT1G52430	0.809173
AT1G52450	0.340226
AT1G52500	-0.058087
AT1G52510	-0.342796
AT1G52520	0.246207
AT1G52530	0.183441
AT1G52540	0.062808
AT1G52550	-0.351641
AT1G52560	4.919787
AT1G52565	-0.559685
AT1G52570	-0.194728
AT1G52590	-0.090814
AT1G52600	-0.400123
AT1G52620	0.507051
AT1G52630	-0.209024
AT1G52640	0.877083
AT1G52650	-0.319174
AT1G52670	-0.067464
AT1G52700	-0.500547
AT1G52710	0.058902
AT1G52720	0.066965
AT1G52730	-0.083822
AT1G52740	0.103860
AT1G52750	1.465191
AT1G52760	-0.229542
AT1G52770	-0.930142
AT1G52780	-0.284867
AT1G52800	-1.068056
AT1G52825	0.084160
AT1G52827	-0.460291
AT1G52830	-0.682703
AT1G52855	-0.536814
AT1G52870	0.109371
AT1G52880	-0.388203
AT1G52890	-0.450970
AT1G52905	-0.384253
AT1G52910	-0.310603
AT1G52920	-0.808007
AT1G52930	-0.038737
AT1G52980	-0.020248
AT1G52990	-0.818660
AT1G53000	0.020297
AT1G53025	-0.300372
AT1G53030	-0.130165
AT1G53035	-0.903956
AT1G53040	-0.499492
AT1G53050	-0.200313
AT1G53060	0.202255
AT1G53070	0.009146
AT1G53080	-0.127081
AT1G53090	-0.446083
AT1G53110	-0.412848
AT1G53120	-0.039163
AT1G53140	0.850776
AT1G53160	0.518224
AT1G53163	1.677191
AT1G53165	0.272546
AT1G53170	-0.107650
AT1G53180	-0.191559
AT1G53190	-0.063461
AT1G53200	0.326899
AT1G53210	-0.317126
AT1G53230	-0.055273
AT1G53233	1.092393
AT1G53240	-0.297246
AT1G53250	0.123715
AT1G53260	0.029350
AT1G53280	-0.190625
AT1G53290	-0.299324
AT1G53300	-0.313199
AT1G53310	-0.409352
AT1G53320	0.185937
AT1G53330	0.650930
AT1G53340	1.760563
AT1G53345	0.191392
AT1G53350	0.314191
AT1G53380	0.301089
AT1G53390	-0.268828
AT1G53400	-0.015863
AT1G53430	0.552235
AT1G53440	0.460276
AT1G53450	0.185494
AT1G53460	0.285013
AT1G53470	-0.205648
AT1G53480	-0.301534
AT1G53490	-0.020873
AT1G53500	-0.222016
AT1G53510	-0.025265
AT1G53520	0.068008
AT1G53530	0.178503
AT1G53540	3.059858
AT1G53560	-0.134281
AT1G53570	0.309051
AT1G53580	0.036081
AT1G53590	-0.028141
AT1G53600	-0.096618
AT1G53633	0.377655
AT1G53645	-0.260382
AT1G53650	-0.179500
AT1G53670	-0.319246
AT1G53680	-0.191602
AT1G53690	-0.286957
AT1G53700	-0.636893
AT1G53710	-0.077348
AT1G53720	0.317104
AT1G53730	0.383123
AT1G53750	-0.152039
AT1G53760	0.196987
AT1G53770	0.142605
AT1G53780	0.381193
AT1G53790	0.090417
AT1G53800	-0.053763
AT1G53830	-0.707672
AT1G53840	-0.268435
AT1G53850	-0.001773
AT1G53860	-0.116074
AT1G53870	-0.230906
AT1G53875	-1.095662
AT1G53880	-0.038424
AT1G53885	0.175059
AT1G53887	0.142484
AT1G53890	-0.420866
AT1G53900	0.873965
AT1G53903	0.175059
AT1G53910	-0.065971
AT1G53920	0.512610
AT1G54000	-0.364387
AT1G54010	-0.782208
AT1G54020	-0.287888
AT1G54030	-0.360694
AT1G54040	0.899104
AT1G54050	2.565848
AT1G54060	0.116335
AT1G54080	-0.068882
AT1G54090	0.325179
AT1G54100	-0.015004
AT1G54110	0.102976
AT1G54115	-0.107935
AT1G54120	-0.215933
AT1G54130	-0.009466
AT1G54140	-0.032008
AT1G54150	0.121256
AT1G54160	0.378013
AT1G54170	0.008298
AT1G54180	0.462907
AT1G54200	-0.692405
AT1G54210	-0.360398
AT1G54215	-1.331604
AT1G54217	-0.207576
AT1G54220	-0.261360
AT1G54250	0.143792
AT1G54260	-0.310859
AT1G54270	-0.268685
AT1G54280	0.104601
AT1G54290	-0.400031
AT1G54310	0.275867
AT1G54320	-0.243821
AT1G54340	0.057125
AT1G54350	0.017479
AT1G54360	-0.027026
AT1G54370	-0.102088
AT1G54380	0.054322
AT1G54385	0.682517
AT1G54390	-0.062916
AT1G54410	-0.525769
AT1G54440	-0.132834
AT1G54450	0.275205
AT1G54460	0.067996
AT1G54490	0.096696
AT1G54500	-0.110495
AT1G54510	0.216139
AT1G54520	-0.141468
AT1G54530	1.323641
AT1G54570	-0.338595
AT1G54575	-0.259337
AT1G54580	0.327748
AT1G54590	2.649804
AT1G54610	-0.103065
AT1G54620	0.690563
AT1G54630	0.037143
AT1G54650	-0.028339
AT1G54680	0.098470
AT1G54690	-0.275426
AT1G54710	-0.397060
AT1G54730	0.576720
AT1G54740	0.585103
AT1G54770	0.152438
AT1G54780	-0.297807
AT1G54790	0.962504
AT1G54820	0.145819
AT1G54830	-0.091474
AT1G54840	-0.701613
AT1G54850	-0.152951
AT1G54920	0.158292
AT1G54930	0.434916
AT1G54960	0.020643
AT1G54990	-0.052381
AT1G55000	0.156730
AT1G55010	0.401817
AT1G55020	0.021435
AT1G55040	0.147674
AT1G55050	-0.132908
AT1G55080	-0.124505
AT1G55090	0.005955
AT1G55110	0.028855
AT1G55120	-0.278487
AT1G55130	-0.015138
AT1G55140	-0.036586
AT1G55150	0.115482
AT1G55152	0.210144
AT1G55160	-0.274580
AT1G55170	0.125915
AT1G55175	0.302413
AT1G55190	0.274399
AT1G55200	0.187427
AT1G55205	-0.261081
AT1G55210	-0.336468
AT1G55250	0.066624
AT1G55260	-0.440531
AT1G55265	-0.720199
AT1G55270	-0.034057
AT1G55280	-0.136700
AT1G55290	1.332833
AT1G55300	0.314558
AT1G55310	0.307151
AT1G55320	-0.071582
AT1G55325	-0.001563
AT1G55330	0.895177
AT1G55335	0.788539
AT1G55340	-0.132692
AT1G55350	-0.107078
AT1G55360	-0.332045
AT1G55365	0.512411
AT1G55370	0.431765
AT1G55380	0.409875
AT1G55390	2.501891
AT1G55430	0.158906
AT1G55440	1.897930
AT1G55450	0.304350
AT1G55460	-0.189338
AT1G55475	0.295264
AT1G55480	-0.284756
AT1G55490	0.081445
AT1G55500	-0.241059
AT1G55510	0.536412
AT1G55520	-0.069055
AT1G55530	0.537730
AT1G55535	-0.038573
AT1G55540	-0.013851
AT1G55550	0.025096
AT1G55580	-0.813625
AT1G55590	0.140704
AT1G55610	-0.137317
AT1G55620	0.290869
AT1G55630	0.109383
AT1G55670	-0.303700
AT1G55673	-0.309062
AT1G55675	0.008502
AT1G55680	-0.001212
AT1G55690	-0.471479
AT1G55730	-0.310756
AT1G55740	0.166013
AT1G55750	0.059726
AT1G55760	-0.369341
AT1G55800	0.968450
AT1G55803	0.316792
AT1G55805	0.220942
AT1G55810	0.171259
AT1G55820	0.062658
AT1G55830	0.376946
AT1G55840	-0.124990
AT1G55850	0.058167
AT1G55860	-0.106626
AT1G55865	0.500289
AT1G55870	0.059421
AT1G55880	-0.036643
AT1G55890	-0.194235
AT1G55900	-0.232262
AT1G55910	-0.742061
AT1G55915	-0.160761
AT1G55920	-0.568061
AT1G55930	-0.147854
AT1G55950	-0.412919
AT1G55960	-0.691285
AT1G55970	-0.122779
AT1G55980	0.182968
AT1G56000	0.044407
AT1G56010	0.064555
AT1G56020	0.420333
AT1G56045	0.063223
AT1G56050	0.087346
AT1G56060	1.096814
AT1G56070	-0.036214
AT1G56080	0.154070
AT1G56090	0.423479
AT1G56110	-0.020538
AT1G56120	0.233179
AT1G56130	-0.070275
AT1G56140	0.014996
AT1G56145	0.114110
AT1G56150	-0.415343
AT1G56165	0.635131
AT1G56170	-0.167619
AT1G56180	0.116997
AT1G56190	-0.110514
AT1G56200	0.069314
AT1G56210	-0.073709
AT1G56220	0.361956
AT1G56230	0.102545
AT1G56240	0.087801
AT1G56250	1.224781
AT1G56260	0.610596
AT1G56280	0.019296
AT1G56290	-0.095646
AT1G56300	0.118159
AT1G56310	0.030228
AT1G56330	-0.341208
AT1G56340	-0.587826
AT1G56345	0.176800
AT1G56350	0.141707
AT1G56420	0.172056
AT1G56423	-0.116021
AT1G56430	-0.514645
AT1G56440	0.235267
AT1G56450	-0.439107
AT1G56460	-0.039633
AT1G56500	-0.050693
AT1G56510	-0.030570
AT1G56520	0.317427
AT1G56540	-0.016033
AT1G56550	-0.367813
AT1G56560	-0.274098
AT1G56570	0.586191
AT1G56580	-0.385022
AT1G56590	0.039563
AT1G56600	-1.114884
AT1G56610	-0.154196
AT1G56612	0.261985
AT1G56650	-1.684073
AT1G56660	-0.248418
AT1G56670	-1.093740
AT1G56690	-0.267634
AT1G56700	0.063527
AT1G56710	-0.540412
AT1G56720	0.376075
AT1G57540	-0.041588
AT1G57560	0.213670
