#geneID	FLT_vs_GC
AT2G29440	-0.435829
AT3G56710	0.705218
AT3G04500	-0.235158
AT2G27810	0.177388
AT2G48010	0.726813
AT1G57540	0.260494
AT4G28660	-0.493051
AT3G04650	-0.251758
AT5G20040	0.293865
AT1G21140	-0.828909
AT2G46520	-0.396865
AT3G23690	0.199055
AT5G09570	0.490285
AT1G18080	-0.345149
AT3G57710	-0.345518
AT2G34450	-0.260289
AT5G47880	-0.562900
AT5G57620	0.449723
AT1G08920	0.502711
AT4G31700	-0.335557
AT2G26680	-0.398213
AT5G23720	-0.356618
AT3G47540	0.911537
AT4G33980	0.688973
AT1G05470	-0.534857
AT4G38630	-0.524395
AT3G32960	0.239980
AT5G61000	-0.334322
AT5G14500	-0.417560
AT3G01180	-0.389501
AT3G51160	-0.272568
AT1G56650	-1.337810
AT3G04410	0.197660
AT1G16950	0.223890
AT5G15910	-0.371793
AT5G64700	0.197084
AT4G24820	-0.467111
AT2G15780	-1.317290
AT3G11350	-0.231180
AT5G53830	0.431292
AT2G47760	0.202825
AT5G22570	1.057466
AT2G27310	0.978741
AT2G37380	0.470380
AT2G34690	0.159865
AT5G54060	-1.787270
AT3G60990	0.262958
AT5G26780	-0.500508
AT1G62820	-0.210771
AT3G04790	-0.297150
AT4G36530	-0.440316
AT3G56430	-0.335664
AT2G15880	0.842922
AT3G54950	-0.320337
AT5G57510	0.385226
AT5G38690	-0.392195
AT4G20820	0.332859
AT3G46690	-0.218116
AT1G51500	0.599765
AT3G58660	-0.457838
AT5G04560	-0.280580
AT5G06860	-0.334822
AT1G50930	0.193966
AT4G35450	-0.250874
AT2G02061	0.320116
AT5G39900	-0.291790
AT2G31410	-0.293568
AT5G67030	-0.276525
AT4G00800	0.240364
AT5G12170	0.261937
AT4G39370	-0.442058
AT5G20090	0.191087
AT2G46600	0.561388
AT2G24740	0.188734
AT3G23330	0.332928
AT3G23340	-0.276538
AT4G25680	-0.248953
AT5G16440	-0.285032
AT2G28970	0.199349
AT1G64820	0.215904
AT2G34940	0.293179
AT3G52560	-0.148133
AT5G66410	-0.285081
AT2G37130	-1.251154
AT4G16430	-0.272227
AT2G26230	-0.218694
AT3G02910	-0.827622
AT4G02350	-0.131103
AT3G03600	-0.207444
AT1G16820	0.250282
AT3G42850	-0.165089
AT5G05410	2.425934
AT4G24300	-0.293245
AT5G63380	-0.327770
AT5G51040	-0.263086
AT1G49660	-0.436838
AT2G20880	0.297871
AT3G44180	-0.154424
AT4G34740	-0.361397
AT5G54490	1.628178
AT3G16230	-0.269418
AT3G01800	-0.350207
AT4G17530	-0.155115
AT5G04340	1.746481
AT1G03760	0.406064
AT3G18560	-0.579486
ATMG00320	0.176379
AT1G63420	-0.238964
AT1G72900	0.957763
AT4G38930	-0.160531
AT2G19780	-0.599105
AT3G27430	-0.283816
AT3G47750	0.153559
AT1G17630	-0.219246
AT5G27350	0.687955
AT1G30135	2.916935
AT2G24540	-0.552478
AT5G53590	0.638733
AT2G30550	0.372476
AT1G08580	-0.310442
AT5G04280	-0.375198
AT1G01480	-0.251596
AT3G27380	-0.301132
AT4G09600	-0.097143
AT3G07480	-0.185037
AT4G22270	-0.420881
AT3G26744	0.296535
AT5G61500	-0.278701
AT1G05575	1.532005
AT1G10670	0.189173
AT1G09350	-1.321708
AT2G01790	-0.131745
AT1G80480	-0.308603
AT1G80700	0.285474
AT4G01220	-0.460691
AT4G00480	0.278385
AT5G58020	-0.182467
AT1G02360	-0.614797
AT5G03860	0.485476
AT4G27820	0.232047
AT3G58600	0.282577
AT1G68060	-0.256315
AT1G55110	0.354353
AT5G46740	-0.356880
AT1G61130	0.246109
AT1G66070	-0.375586
AT1G33540	0.145816
AT5G22530	0.657105
AT4G34990	1.259674
AT5G59220	0.337414
AT5G10830	-0.458701
AT5G35680	-0.279370
AT4G39270	0.265875
AT3G55130	0.507074
AT5G02270	-0.712680
AT5G50100	-0.346893
AT2G25490	0.343523
AT5G41770	0.152751
AT5G02040	-0.282363
AT2G44300	-0.398105
AT3G60660	-0.383504
AT3G22060	-0.855216
AT5G58230	-0.218841
AT5G10490	-0.293932
AT5G62440	-0.343123
AT4G29590	-0.331616
AT5G35620	-0.207012
AT4G32040	-0.433969
AT5G18100	0.305263
AT3G51260	-0.424636
AT2G31890	0.235484
AT3G59470	-0.339200
AT5G18470	-0.686613
AT4G28630	-0.205019
AT3G50260	0.627483
AT3G12610	-0.383520
AT4G01070	-0.291405
AT2G43950	-0.249408
AT1G29950	-0.368755
AT3G62120	-0.341740
AT5G46340	0.454143
AT1G72800	0.498652
AT1G26600	0.311189
AT5G24800	0.554693
AT2G39260	-0.235316
AT2G41000	-0.401326
AT4G01900	-0.269754
AT5G50930	-0.319205
AT1G34180	0.437206
AT3G25520	-0.221180
AT5G24650	-0.231870
AT2G27020	-0.386244
AT5G01840	-1.005092
AT4G30020	-0.271181
AT5G18620	-0.217706
AT3G60560	-0.156918
AT3G11910	-0.263768
AT1G13250	-0.600609
AT1G13210	0.361483
AT1G18660	-0.264341
AT4G25420	0.329221
AT1G72890	0.901548
AT1G33830	-0.164656
AT1G47710	-0.196537
AT5G04370	0.632611
AT4G11260	-0.248357
AT2G03430	-0.206132
AT5G10390	-0.396550
AT2G30050	-0.280434
AT5G43760	0.475857
AT3G19510	-0.328279
AT3G23790	0.185016
AT2G47950	1.322418
AT5G50310	-0.322782
AT1G04610	0.277345
AT3G28950	-0.406539
AT2G34320	-0.158998
AT1G20950	-0.409245
AT5G58760	-0.342627
AT4G02440	0.306027
AT3G24080	-0.390289
AT4G37940	-0.264836
AT3G12350	-0.337285
AT1G04920	0.241017
AT5G26250	0.254469
AT3G03100	-0.154831
AT5G09315	-0.343374
AT3G21850	-0.155235
AT4G20320	-0.647637
AT4G15130	-0.271527
AT4G14368	0.220820
AT4G31875	0.349418
AT2G43980	-0.438355
AT5G25080	-0.182231
AT5G07850	-0.120547
AT4G15755	0.226590
AT1G63690	0.217913
AT3G04120	-0.571979
AT2G16580	-0.514448
AT4G31730	-0.402903
AT2G39725	0.536507
AT1G16750	0.457201
AT3G01450	-0.286342
AT2G38360	-0.322557
AT5G24090	-1.126748
AT3G07170	-0.356650
AT3G23290	-0.353864
AT2G14900	0.656202
AT2G23760	0.595273
AT3G15140	-0.249490
AT3G29070	0.202121
AT1G61370	0.335112
AT3G19620	0.242653
AT3G04840	-0.304589
AT4G01040	0.271598
AT1G06620	0.833348
AT3G14050	0.575018
AT2G33480	0.416422
AT3G52930	-0.369838
AT2G34640	-0.295518
AT4G39150	-0.323093
AT1G70420	1.057575
AT3G17780	-0.235743
AT3G29590	-1.183564
AT3G19430	0.210894
AT3G59900	0.508015
AT4G18060	-0.145835
AT1G17410	0.300012
ATCG00820	0.251460
AT1G22330	-0.357328
AT1G48900	-0.248361
AT3G50820	-0.404389
AT3G47140	0.261741
AT2G46830	-0.487007
AT1G05840	0.629588
AT4G35510	-0.423558
AT1G48110	-0.522215
AT2G32300	0.209113
AT4G00170	-0.203997
AT5G16240	-0.426304
AT5G16940	-0.641083
AT5G54130	-0.448175
AT2G39560	-0.368616
AT1G49910	-0.363467
AT3G12960	0.178682
AT1G22980	-0.332755
AT5G61770	-0.190289
AT2G38600	-0.736150
AT5G36280	0.174104
AT2G33520	0.173667
AT5G49555	-0.288593
AT2G44010	-0.346017
AT4G21700	0.418803
AT1G71900	-0.308687
AT5G67330	-0.270264
AT3G22110	-0.218120
AT4G36660	-0.368732
AT1G06210	-0.271878
AT5G28150	-0.237434
AT5G55970	0.502134
AT2G27830	1.374175
AT4G01430	-0.776693
AT1G48630	-0.307894
AT3G12955	0.450096
AT5G55230	-0.154491
AT5G11550	-0.296893
AT2G23940	-0.289081
AT3G09250	-0.338294
AT1G67910	0.814633
AT1G48610	-0.403640
AT2G33570	0.244302
AT5G03790	-0.417184
AT3G53600	-0.193813
AT5G11790	-0.399041
AT1G28070	0.367544
AT5G49180	-0.214877
AT4G17720	-0.203301
AT4G09650	-0.400854
AT5G16400	-0.252107
AT1G25250	0.292351
AT5G24210	0.329315
AT1G03350	-0.297476
AT1G31040	0.259881
AT2G18520	-0.269254
AT5G49010	-0.229675
AT1G35670	-0.162280
AT3G13620	-0.331030
AT1G75820	0.439707
AT4G23400	0.277489
AT4G15070	-0.142650
AT3G02650	-0.280562
AT3G01690	0.240312
AT4G17570	-0.273924
AT5G40200	-0.269525
AT1G48320	0.413704
AT4G22320	-0.532891
AT5G55610	-0.393137
AT1G80440	1.645514
AT1G13910	-0.391477
AT3G20650	-0.368189
AT3G25530	-0.234308
AT2G31320	-0.341989
AT3G60820	-0.249587
AT2G37000	-0.195450
AT3G13310	0.415508
AT2G46230	-0.154324
AT2G02560	-0.346940
AT2G25710	-0.369397
AT2G29700	-0.270934
AT3G15460	-0.273601
AT4G16940	-0.181150
AT1G05270	-0.381048
AT3G07870	0.581890
AT5G53470	-0.284372
AT5G63080	0.464488
AT2G36880	-0.280929
AT3G22070	-0.253321
AT2G19990	-0.833189
AT2G43620	-1.437600
AT5G47220	0.925809
AT1G27980	0.116896
AT1G70400	0.165348
AT5G13360	-0.421820
AT1G37140	-0.317073
AT4G30120	-0.168440
AT1G48120	-0.269673
AT5G16790	-0.141227
AT4G33350	-0.276260
AT1G54850	0.240260
AT1G71300	-0.225551
AT1G67560	0.325209
AT4G30720	-0.156095
AT2G38540	0.600756
AT3G02740	0.281186
AT4G27170	-0.162273
AT4G10450	-0.254700
AT1G22030	-0.303363
AT4G24400	-0.204392
AT1G62570	-0.484939
AT1G47750	-0.358908
AT3G01970	0.468023
AT3G27950	0.116086
AT4G34770	0.903973
AT1G69420	-0.317814
AT5G62920	-0.499321
AT2G40230	-0.771047
AT1G27595	-0.277488
AT5G17290	0.234639
AT2G28780	-0.826836
AT1G08930	0.708528
AT2G40240	-0.351765
AT3G51010	-0.171550
AT1G14060	-0.326707
AT1G11270	0.400427
AT3G16330	-0.489162
AT2G16980	0.585758
AT3G56140	0.218931
AT1G80870	-0.280269
AT4G36870	0.266677
AT5G14580	-0.405477
AT2G38710	-0.215797
AT5G18590	0.248220
AT2G26150	0.230507
AT1G01060	-0.242489
AT5G65630	-0.351806
AT2G22240	-0.380883
AT5G42270	-0.374275
AT5G04470	0.446515
AT3G21560	-0.410012
AT4G08480	0.318867
AT2G24490	-0.441159
AT1G10700	-0.197329
AT2G47470	-0.343206
AT2G18570	-0.393943
AT5G16230	-0.283346
AT1G32170	0.529863
AT4G22410	-0.154896
AT3G56090	-0.294507
AT1G74540	0.197569
AT5G65560	-0.228144
AT2G28880	-0.374611
AT3G06050	-0.282603
AT4G19710	-0.335203
AT1G04660	-0.855508
AT4G00660	-0.330490
AT3G55005	-0.193873
AT5G62530	-0.337250
AT3G13780	0.310940
AT1G71480	-0.193199
AT1G55420	0.323580
AT5G16270	-0.241647
AT4G28290	1.199021
AT4G33130	-0.347402
AT4G31800	1.187985
AT4G14605	-0.390420
AT5G09900	-0.269567
AT1G78820	0.667091
AT2G03090	-0.767679
AT5G05860	-0.306446
AT4G38960	-0.436384
AT2G30060	-0.275985
AT2G29080	-0.301995
AT3G50870	0.270177
AT4G25700	-0.359751
AT2G35000	-0.207853
AT1G53620	-0.175892
AT5G59860	-0.210729
AT1G24140	0.764701
AT5G58680	1.009209
AT2G02550	0.145939
AT1G11890	-0.297757
AT3G13950	-0.238733
AT4G32560	-0.353933
AT3G17130	-0.452731
AT5G52840	-0.250382
AT1G28640	0.237118
AT2G27730	-0.109126
AT2G46340	-0.355595
AT5G10620	-0.167656
AT5G07990	-1.539918
AT1G06000	-0.521043
AT5G56870	0.698215
AT5G13930	-1.430284
AT2G26590	-0.143611
AT2G29690	-0.312656
AT3G21080	0.410637
AT5G52950	-0.406108
AT2G18410	0.360158
AT3G58710	0.336303
AT5G06600	-0.218236
AT5G28840	-0.303418
AT2G33870	0.169701
AT2G24590	-0.580196
AT3G21500	0.204840
AT3G14440	0.359274
AT5G12860	-0.346603
AT3G51850	-0.242412
AT5G58840	-0.217149
AT5G39700	-0.094147
AT1G60260	0.591537
AT1G75020	0.531797
AT3G07420	0.310998
AT1G08100	0.244106
AT5G44700	0.180181
AT2G01110	-0.211878
AT4G03480	-0.190864
AT4G39480	0.143431
AT3G51150	-0.160289
AT2G27470	-0.354616
AT2G38730	-0.336797
AT4G14090	-1.573664
AT2G25090	0.206685
AT4G02600	0.323110
AT3G42310	-0.184520
AT2G38100	-0.159692
AT3G23620	-0.378184
AT3G13210	-0.245568
AT4G03440	0.278618
AT2G42070	-0.232059
AT4G27300	0.659088
AT2G35470	0.253846
AT5G08300	-0.157426
AT1G58030	0.275959
AT3G06420	0.301203
AT4G10470	-0.396595
AT5G46070	-0.230384
AT5G37630	-0.351150
AT5G51120	-0.303817
AT1G52800	0.169496
AT1G34150	0.311803
AT2G02570	-0.447801
AT5G38820	-0.237196
AT1G04900	0.173347
AT3G46290	-0.433577
AT4G35685	-0.465098
AT2G39220	-0.233879
AT5G62730	0.126750
AT2G37880	0.256264
AT5G41970	-0.216788
AT4G15430	-0.397282
AT1G43190	-0.254984
AT5G10930	-0.409160
AT2G32900	0.213169
AT2G37500	-0.331599
AT3G42880	0.190712
AT3G52460	0.227111
AT5G67470	-0.262004
AT3G18690	0.938968
AT4G22840	0.130389
AT4G11670	0.164188
AT3G19230	0.134485
AT4G14385	0.185701
AT4G36680	-0.262791
AT2G40750	0.747793
AT1G28480	1.530279
AT1G09280	0.289864
AT4G37080	0.196990
AT3G26160	-0.271735
AT2G20890	-0.180083
AT2G36310	-0.362497
AT3G56910	-0.182000
AT3G10920	-0.299093
AT4G23040	-0.179479
AT3G58510	-0.418041
AT1G04590	-0.261010
AT5G15610	-0.173651
AT2G40660	-0.260465
AT5G06660	-0.281153
AT1G79550	-0.186354
AT3G09890	-0.222263
AT3G10490	-0.603318
AT5G20300	-0.384732
AT4G32460	0.406339
AT5G09995	-0.218927
AT5G67520	0.318001
AT3G02760	-0.290116
AT5G16760	-0.303709
AT5G53860	-0.165265
AT1G16720	-0.350134
AT3G11250	-0.205722
AT3G62030	-0.226629
AT3G25500	-0.313766
AT4G27030	-0.474884
AT1G14345	-0.286202
AT1G53890	0.561272
AT3G02730	-0.393516
AT4G29020	-0.479609
AT4G35260	-0.323445
AT2G38480	-0.302991
AT3G52480	0.595747
AT4G34340	-0.173170
AT3G23210	-0.271533
AT4G10520	-0.135498
AT5G42200	0.857705
AT3G15090	-0.449286
AT1G77740	-0.238241
AT5G08630	-0.442175
AT4G31140	-0.303619
AT3G29110	-0.163926
AT1G12470	-0.177164
AT1G65850	-0.231937
AT5G60590	-0.329985
AT3G13450	0.159468
AT3G17611	-0.377556
AT3G55400	-0.210514
AT2G47910	-0.355370
AT5G59160	-0.263174
AT4G28150	0.416164
AT3G02380	-0.781767
AT1G35310	0.344995
AT5G62020	0.629187
AT4G25130	-0.310575
AT1G09270	-0.274987
AT4G16670	0.435716
AT2G42760	1.117254
AT5G16050	-0.258595
AT5G19400	-0.268148
AT5G45420	-0.334179
AT3G48010	0.179138
AT2G24240	0.374050
AT5G10460	-0.163078
AT5G19320	-0.286188
AT5G35370	0.373252
AT5G40170	1.157802
AT1G16480	0.316016
AT4G36990	0.501221
AT1G49730	-0.373437
AT3G11200	-0.187907
AT3G56860	-0.173699
AT1G08630	-0.270726
AT1G03495	-1.784011
AT2G32520	-0.200019
AT3G56170	0.924313
AT4G10480	-0.363270
AT1G66670	-0.243906
AT1G42480	-0.239800
AT4G11970	-0.216012
AT1G78010	0.292438
AT3G59300	-0.273338
AT3G05180	-0.560168
AT5G42800	-1.671284
AT1G51860	0.152529
AT5G47210	-0.245907
AT3G04590	-0.336058
AT3G55350	-0.249500
AT5G40590	-0.182366
AT1G12880	0.317557
AT5G46780	0.817815
AT5G10580	-0.840031
AT1G64500	-0.403891
AT1G65520	-0.279729
AT2G18660	-1.304388
AT2G28600	-0.240070
AT3G22590	-0.141831
AT5G52320	0.389238
AT1G04410	-0.237397
AT1G77840	-0.262206
AT1G13930	-0.310305
AT1G69280	0.282327
AT1G17870	0.361958
AT5G11870	-0.372814
AT1G12310	-0.219831
AT5G27420	1.229764
AT2G46570	-0.374912
AT3G49600	-0.290089
AT2G39110	0.312956
AT1G44820	-0.258433
AT1G47830	-0.165747
AT1G14650	-0.335746
AT3G03840	0.159220
AT4G11370	0.500438
AT1G80500	-0.150677
AT1G23730	0.638061
AT5G43960	-0.407808
AT1G80930	-0.318451
AT4G28085	0.894796
AT1G09620	-0.308151
AT5G43080	-0.328316
AT3G26130	0.216803
AT1G10540	0.468155
AT1G77680	-0.338327
AT3G18640	-0.321596
AT2G42950	0.233685
AT5G63790	0.820321
AT4G35360	-0.187809
AT3G24070	0.185131
AT3G08530	-0.281312
AT1G01720	1.127417
AT3G04150	-0.210281
AT5G10630	-0.360954
AT5G48020	-0.271916
AT5G43180	-0.404005
AT2G29670	0.522112
AT1G18450	-0.144728
AT1G63840	0.833261
AT1G14300	0.214095
AT3G60800	-0.222962
AT1G07740	0.182128
AT2G24762	-0.343246
AT4G30940	0.309874
AT2G33410	-0.285540
AT3G06190	-0.264065
AT3G11400	-0.253972
AT5G58090	0.260300
AT3G05880	0.241250
AT5G20690	0.136303
AT1G02950	-0.309584
AT5G52660	-0.395597
AT4G23740	-0.251326
ATMG01360	0.507524
AT4G17430	-0.350051
AT3G05240	-0.280507
AT1G21000	1.043946
AT3G04220	0.259994
AT1G26320	-0.213658
AT1G31814	-0.276287
AT5G01010	-0.295165
AT2G33040	-0.187437
AT1G69490	0.440633
AT1G34750	-0.254436
AT4G28050	-0.260086
AT4G28980	-0.166033
AT4G14690	-1.027239
AT1G60460	0.164490
AT3G46390	0.177922
AT1G13260	0.912245
AT1G65360	-0.172774
AT4G23630	-0.256567
AT3G28500	-0.324971
AT3G15250	-0.221831
AT5G19290	-0.343305
AT5G18500	-0.218650
AT4G20000	-0.493112
AT2G01140	-0.162759
AT5G57970	-0.229835
AT3G63490	-0.210261
AT1G22730	-0.339045
AT1G13340	0.839393
AT3G01340	-0.276105
AT1G08990	0.256837
AT3G49560	-0.146239
AT2G22000	0.293348
AT1G17130	-0.157388
AT5G57550	0.216426
AT3G54920	0.203627
AT3G02950	-0.282727
AT1G48960	0.275885
AT5G44820	-0.290580
AT3G51540	0.180609
AT5G16840	-0.168844
AT3G17240	-0.320210
AT5G25150	-0.208958
AT1G35210	1.101013
AT2G44130	1.625244
AT2G27710	-0.116790
AT4G11600	-0.211996
AT2G25580	-0.248033
AT4G17500	0.932706
AT1G65440	-0.340037
AT1G10390	-0.469125
AT3G24330	-0.206268
AT5G45300	-0.155161
AT1G60950	-0.190489
AT5G49540	-0.147993
AT3G03320	-0.414363
AT3G21890	-0.716915
AT3G04320	-0.701648
AT2G35060	0.366167
AT5G15850	-0.408818
AT2G33830	1.251454
AT5G19620	-0.320988
AT5G03555	-0.351674
AT1G15460	-0.191616
AT5G20000	-0.266443
AT5G60800	0.375575
AT1G03820	-0.507503
AT3G07350	1.309773
AT1G72790	0.415513
AT3G23830	-0.110230
AT3G11870	0.123449
AT4G29510	-0.168623
AT2G23550	0.131955
AT5G60790	-0.248980
AT4G05530	-0.303127
AT2G18710	0.330824
AT1G72650	0.252942
AT2G20380	0.200489
AT2G05350	0.136626
AT2G46150	-0.369278
AT5G35580	0.763719
AT3G61820	-0.280020
AT3G06290	-0.301210
AT1G09000	-0.215698
AT1G54890	-1.192790
AT3G12740	0.320580
AT1G73805	0.850812
AT4G01250	1.257105
AT5G19020	-0.157470
AT4G36490	-0.302186
AT2G01630	-0.177764
AT5G26010	0.173986
AT3G02230	-0.366764
AT1G64430	0.229118
AT3G61100	0.268262
AT4G05400	-0.353966
AT3G43550	0.175185
AT3G19960	-0.296299
AT1G80340	0.116641
AT2G43560	-0.300068
AT5G19900	-0.454679
AT5G17220	-1.417939
AT1G08080	-0.411749
AT5G48850	0.963078
AT1G79640	-0.414305
AT3G55320	-0.363247
AT4G20840	0.396662
AT4G38680	-0.535302
AT3G50190	0.241017
AT2G40730	-0.387828
AT3G25860	-0.368220
AT5G22310	0.397178
AT4G25940	0.327957
AT1G75050	-0.152791
AT2G12400	0.498724
AT1G55850	0.701146
AT2G21970	-0.276416
AT3G04260	-0.297354
AT2G30360	0.841068
AT5G20470	-0.305055
AT1G53910	-0.323095
AT3G52070	0.580625
AT2G41520	-0.472093
AT5G66070	0.568373
AT4G24190	-0.300072
AT5G14730	0.796406
AT4G00520	-0.278629
AT4G39860	-0.241848
AT5G63440	-0.313171
AT4G19390	0.537826
AT1G13060	-0.279296
AT5G67550	0.196165
AT5G61600	1.032082
AT2G03840	0.204761
AT1G19370	-0.173000
AT1G55690	-0.282198
AT5G18540	0.234507
AT2G04795	0.467972
AT2G18990	-0.327995
AT1G19715	0.416982
AT4G39730	-0.193855
AT2G21550	0.291645
AT5G05250	0.586410
AT2G47900	-0.263967
AT4G14760	-0.324676
AT5G03640	0.162762
AT4G08390	-0.326982
AT2G18620	-0.308766
AT2G23180	0.219651
AT1G32580	0.214689
AT2G39250	0.214609
AT4G31400	-0.209302
AT2G47110	-0.131034
AT1G52530	-0.266541
AT1G21720	-0.245997
AT4G23620	-0.348906
AT5G05270	-1.032692
AT5G38850	0.298268
AT2G31390	-0.391103
AT3G05090	-0.191079
AT3G63010	0.217375
AT1G72920	0.779369
AT4G19191	0.234082
AT3G07720	-0.288696
AT4G02450	-0.399850
AT1G70290	1.235816
AT4G18910	-0.601069
AT5G03530	-0.241069
AT5G52390	-1.369781
AT3G12950	-0.297332
AT5G17020	-0.343033
AT4G21410	0.342154
AT3G55120	-0.930909
AT3G62050	0.348907
AT1G11350	0.321247
AT4G22530	-0.237740
AT3G51240	-1.669464
AT3G27785	0.153578
AT5G61590	1.537432
AT5G40830	-0.233217
AT5G47980	0.199177
AT4G37220	-0.181861
AT1G12560	-0.203444
AT3G04480	-0.215128
AT5G39080	0.285720
AT5G10695	1.225231
AT1G78940	-0.425763
AT5G57100	0.430404
AT4G25330	0.183662
AT1G15470	-0.295133
AT4G20410	-0.427528
AT1G07350	0.430736
AT2G34460	-0.298527
AT3G10530	-0.242934
AT5G51810	0.212277
AT3G45210	-0.455488
AT4G05390	-0.197101
AT3G12630	0.229774
AT2G07120	0.130694
AT5G14880	0.339361
AT3G62110	-0.298491
AT1G36730	-0.218423
AT1G45100	0.190220
AT3G22090	-0.219728
AT5G08360	0.313083
AT1G14720	-0.173679
AT3G47860	0.210223
AT3G55260	0.209671
AT5G63780	-0.187260
AT5G49450	2.032516
AT3G18190	-0.229724
AT3G59940	1.193129
AT3G12490	-0.170388
AT2G28380	-0.345972
AT5G55580	-0.301237
AT3G13550	0.242424
AT1G54710	-0.260531
AT5G62640	-0.236404
AT4G28310	-0.444013
AT5G59000	0.372608
AT3G12800	-0.246221
AT1G15400	0.202356
AT4G09350	-0.137767
AT5G24810	-0.282773
AT5G04820	-0.347480
AT1G48720	-0.091522
AT4G25810	1.328696
AT1G13170	-0.370136
AT1G22890	0.450877
AT2G22090	-0.247120
AT5G37780	-0.168932
AT2G43540	0.304729
AT5G42560	-0.238341
AT2G03800	-0.187547
AT1G56140	-0.336856
AT5G64520	0.185331
AT3G49580	0.787892
AT1G11070	-0.363094
AT2G40490	-0.287282
AT1G63810	-0.123374
AT5G53980	0.387669
AT3G23930	0.358152
AT1G77060	0.491377
AT2G46040	-0.273163
AT5G66880	0.321347
AT3G29090	-0.141939
AT3G54140	0.269239
AT3G54980	-0.247481
AT4G27140	0.190472
AT1G78995	-0.336017
AT2G31945	0.598566
AT3G08630	-0.252842
AT1G71820	-0.207430
AT4G31910	0.517731
AT2G33730	-0.271875
AT5G61170	-0.212144
AT1G17960	0.267694
AT2G11225	-0.405180
AT4G38480	-0.228411
AT1G76360	0.388662
AT5G42660	-0.303806
AT5G06480	0.393457
AT4G33940	0.363585
AT2G39230	-0.469971
AT2G34870	0.167497
AT5G59910	-0.204139
AT1G24310	-0.317440
AT4G27180	-0.165203
AT3G49390	-0.343854
