#geneID	FLT_vs_GC
AT2G41630	0.238739
AT3G20000	0.320436
AT3G48120	0.295265
AT1G59710	-0.307134
AT2G46850	0.254504
AT2G22890	0.517573
AT3G63360	-0.996155
AT2G32190	0.844316
AT5G40870	0.278995
AT5G58730	-0.217986
AT5G18670	-0.482442
AT2G22650	0.216757
AT4G26170	0.185746
AT1G74190	-0.136214
AT2G35660	0.375716
AT3G51470	0.314803
AT2G03460	0.171353
AT4G38850	0.167321
AT5G44360	-0.199669
AT3G48520	0.946424
AT5G42630	0.513494
AT2G40700	0.311935
AT4G18330	0.193461
AT1G43040	0.632172
AT1G72770	0.300798
AT1G16060	-0.295176
AT3G46740	0.245722
AT3G11240	-0.269252
AT5G17000	0.188374
AT3G04630	-0.296504
AT5G16340	0.388142
AT4G33780	-0.321471
AT5G11600	-0.425812
AT4G33760	0.334313
AT1G15380	-0.333094
AT5G17720	-0.180699
AT3G20800	0.155978
AT2G15690	0.164569
AT3G17860	-0.193931
AT1G75500	-0.333661
AT4G00440	-0.307480
AT4G26570	-0.170003
AT5G43230	-0.410594
AT2G13430	0.175006
AT2G28590	-0.358893
AT2G30660	0.154259
AT1G23730	0.927110
AT4G08380	-0.160380
AT1G64660	0.554384
AT4G24790	0.267656
AT1G61260	0.438247
AT4G08500	0.292288
ATMG00150	-0.073486
AT2G43080	-0.255030
AT4G09100	-0.485147
AT5G58100	0.130209
AT1G08315	0.256106
AT5G62420	-0.508596
AT5G40960	-0.128447
AT1G48780	-0.270469
AT4G08770	-0.781405
AT5G38780	0.151266
AT5G08360	-0.402106
AT1G54610	-0.143051
AT1G14510	0.214091
AT5G07860	0.630926
AT5G63700	0.285718
AT1G23830	0.293253
AT5G13270	0.204292
AT3G63050	0.160781
AT5G50950	0.279925
AT1G33540	0.095469
AT4G29210	0.288572
AT5G61650	-0.945021
AT2G20300	0.304901
AT5G41850	-0.192889
AT1G43610	0.080394
AT2G21740	0.203532
AT1G12240	0.188559
AT5G15320	-0.495203
AT5G50840	-0.249871
AT1G01560	0.482603
AT3G25905	-0.305260
AT1G80030	-0.238476
AT5G10550	0.151266
AT4G20000	0.754176
AT2G25840	0.232755
AT4G24470	-0.231008
AT1G17180	-0.718878
AT3G52430	0.544423
AT1G36950	-0.273669
AT1G02575	-0.216432
AT2G38650	0.353955
AT4G10390	0.347231
AT3G25740	0.234102
AT2G22600	-0.209994
AT5G14700	0.721022
AT1G59840	0.199193
AT5G59350	-0.289029
AT1G74055	-0.411690
AT1G61890	0.787662
AT2G25620	-0.355736
AT4G00820	-0.475397
AT3G18060	-0.208359
AT5G45300	0.281482
AT1G14000	-0.335989
AT4G22780	0.507929
AT5G52670	-0.463326
AT4G09640	0.496314
AT4G24550	0.120716
AT1G18190	0.144541
AT2G27510	-0.214248
AT4G38950	-0.433295
AT5G02760	0.169023
AT5G60310	0.241753
AT1G62210	-0.165944
AT5G52200	-0.222669
AT1G66140	-0.472786
AT2G46540	-0.126958
AT2G19650	-0.213591
AT3G59840	-0.301187
AT5G08060	-0.193131
AT3G12590	-0.181128
AT4G14450	0.901180
AT1G63970	-0.140840
AT4G01100	-0.253175
AT3G01730	-0.644082
AT1G79310	0.566693
AT2G15570	-0.162765
AT1G35420	0.363368
AT2G26300	-0.216610
AT2G39540	0.211896
AT5G13530	0.194070
AT4G02890	-0.158467
AT5G55900	-0.146807
AT5G04620	-0.224726
AT2G43920	-0.320305
AT2G25980	0.717852
AT2G38600	-0.715424
AT1G12250	0.310324
AT1G43890	-0.221548
AT5G56970	-0.434640
AT5G61800	0.110282
AT5G45240	0.259885
AT2G43540	-0.376149
AT1G45160	-0.274623
AT3G59570	-0.220919
AT5G60640	0.191666
AT3G54320	0.494895
AT5G22530	0.789141
AT1G17145	0.259507
AT5G25760	-0.157907
AT1G28430	0.082307
AT2G34600	1.471059
AT3G46760	-0.340107
AT4G37290	0.398132
AT1G12320	-0.275939
AT1G79230	-0.160916
AT2G44110	-0.707644
AT3G08730	-0.134915
AT3G29020	-0.202208
AT5G07230	0.121045
AT2G24630	0.325965
AT5G65230	-0.699545
AT5G14105	-0.140442
AT3G47490	-0.204758
AT3G43920	0.209870
AT1G63170	-0.219985
AT4G16120	0.385871
AT5G63110	0.177890
AT5G05070	0.111546
AT2G26200	0.287237
AT5G24270	-0.511451
AT2G17350	-0.222688
AT2G13810	-0.544985
AT5G62070	-0.318325
AT1G76580	0.356605
AT3G23940	0.368284
AT5G20170	0.343480
AT5G03240	-0.475251
AT3G46680	-0.137399
AT3G61980	0.422160
AT5G40610	0.363376
AT3G02910	-0.487886
AT5G59800	0.241883
AT5G48960	0.350616
AT1G29510	-0.171421
AT5G43180	-0.509352
AT4G13390	-0.943050
AT4G32470	-0.125262
AT2G20000	0.220842
AT1G78890	-0.309066
AT2G31200	-0.204135
AT1G70460	-0.684346
AT2G46690	-0.561707
AT4G15730	0.206172
AT5G66620	-0.149528
AT1G11770	-0.172167
AT3G50670	0.309118
AT2G31085	-0.585064
AT3G21100	0.156514
AT5G60900	-0.199158
AT3G61780	0.438131
AT3G06620	0.121783
AT2G40200	-0.220029
AT3G56990	0.209471
AT1G72960	-0.190905
AT2G47930	-0.252869
AT4G11570	-0.203149
AT4G02860	-0.281632
AT2G04550	-0.141397
AT1G66240	-0.153824
AT5G63400	-0.205463
AT4G33490	0.370921
AT1G80230	-0.304870
AT3G28560	-0.094160
AT4G11980	0.286564
AT1G12730	0.235627
AT3G43790	0.252211
AT2G18370	-0.386584
AT1G69330	-0.244148
AT1G11020	-0.177119
AT3G10580	-0.104699
AT1G18000	0.365365
AT1G33500	0.238258
AT2G04350	0.105013
AT3G10800	0.163938
AT1G48110	-0.194951
AT4G24130	-0.712139
AT5G18250	-0.156823
AT5G20140	0.220800
AT5G01030	0.372462
AT2G32940	0.208763
AT4G09970	0.259198
AT5G21030	-0.228860
AT4G22580	-0.321600
AT3G55020	-0.172531
AT4G13750	-0.125825
AT5G22380	0.276369
AT1G29820	-0.296623
AT5G48300	0.222542
AT3G16857	-0.201837
AT1G58160	-0.384218
AT1G14760	-0.160869
AT3G55700	-0.351230
AT1G23300	0.174513
AT3G20015	-0.301895
AT1G78240	0.228632
AT4G01090	0.795829
AT4G22130	0.185654
AT1G58430	-0.165211
AT3G13222	0.316344
AT1G70830	0.568408
AT1G20860	0.337937
AT2G03320	0.116927
AT3G53140	-0.203736
AT5G06660	-0.193646
AT3G50130	-0.226063
AT2G42590	-0.279829
AT1G20620	0.523438
AT5G23130	0.319647
AT3G46900	-0.715356
AT3G13720	-0.428527
AT3G29180	-0.230654
AT4G27350	0.153592
AT2G22120	-0.257254
AT5G56020	-0.252221
AT5G37750	0.149432
AT5G48170	-0.565187
AT3G56590	-0.412038
AT2G21100	-0.484306
AT5G13690	0.233165
AT3G14620	0.331979
AT4G16390	-0.248683
AT1G18890	0.126985
AT5G65370	-0.103597
AT1G23400	0.385642
AT3G24060	0.113258
AT2G37410	0.220907
AT4G16460	0.171195
AT2G18490	-0.082736
AT1G34780	-0.257805
AT4G33730	-0.889292
AT2G40460	0.416501
AT5G15770	-0.268693
AT1G78570	0.214960
AT5G38900	-0.603914
AT3G04690	-0.167201
AT2G45170	-0.426836
AT4G37710	0.538534
AT4G37950	-0.133847
AT3G09760	-0.300055
AT5G48570	0.699062
AT3G05750	-0.214569
AT5G57330	-0.303048
AT1G73080	0.750952
AT4G18720	0.243036
AT1G06770	0.278702
AT2G19780	-0.258171
AT2G44810	-0.136078
AT4G27850	-0.244044
AT5G58040	0.490839
AT3G03170	-0.275968
AT3G03540	-0.419609
AT5G17310	0.257276
AT4G16480	0.471247
AT1G34355	-0.457840
AT1G07190	0.119114
AT2G38080	0.427732
AT1G78700	0.333387
AT1G17330	0.137210
AT1G70400	-0.136924
AT5G64690	-0.198433
AT4G27650	0.202565
AT5G42810	-0.328483
AT5G38310	0.258191
AT4G32210	-0.221970
AT1G30290	-0.168243
AT3G61360	-0.295351
AT1G26450	-0.433870
AT5G04480	0.221178
AT3G29320	0.411248
AT3G15180	0.149073
AT5G25140	0.217391
AT2G37450	0.232792
AT3G43540	0.348914
AT1G56260	-0.255784
AT5G25940	-0.291949
AT2G19340	-0.216671
AT3G55730	-0.274780
AT1G24030	0.245028
AT4G31980	0.329598
AT1G12580	0.220942
AT4G30110	-0.560626
AT3G46940	-0.265106
AT2G32430	-0.467963
AT3G14720	-0.167908
AT4G11300	-0.124912
AT2G45790	-0.130697
AT2G19970	-0.942431
AT1G73880	0.676653
AT3G07230	-0.219773
AT1G65980	0.142181
AT5G26570	0.306549
AT1G71090	-0.283889
AT1G50350	-0.140863
AT4G29770	0.165527
AT2G32720	-0.186163
AT1G73000	0.139405
AT1G07060	0.114723
AT3G54130	-0.383528
AT1G74170	0.245343
AT1G08250	-0.385792
AT3G20490	-0.202527
AT1G07110	-0.087379
AT3G28450	0.370950
AT4G10780	-0.088353
AT3G55430	0.452291
AT1G18050	-0.165534
AT5G13280	0.247902
AT5G46280	0.351771
AT5G24830	0.240209
AT1G54540	-0.546995
AT5G22630	0.243848
AT2G19270	0.127482
AT2G24080	-0.164073
AT4G15100	-0.187907
AT5G35510	0.159337
AT1G33220	0.152064
AT1G14210	-0.180895
AT4G26600	0.391507
AT3G06570	-0.242429
AT4G36790	0.201683
AT5G49820	-0.187812
AT3G51040	-0.197119
AT5G49750	-0.089026
AT2G24130	0.540968
AT5G23850	0.294692
AT3G20830	-0.266990
AT3G13682	0.171582
AT3G57960	-0.082354
AT3G20820	0.260331
AT5G65800	-0.293811
AT5G46270	0.293667
AT5G18400	0.321800
AT5G63920	0.355620
AT4G02400	-0.220315
AT1G23205	-0.351102
AT5G53750	0.166419
AT2G39470	0.207547
AT1G30510	-0.371592
AT1G06440	0.273753
AT3G48250	0.200707
AT5G17600	0.235512
AT1G18280	0.106932
AT2G07721	0.203682
AT2G46710	0.221673
AT3G57040	-0.309369
AT3G57480	-0.209484
AT2G46240	0.398887
AT4G18710	0.160547
AT2G25735	1.082152
AT1G04670	-0.123191
AT1G76800	-0.604070
AT2G47810	-0.517701
AT3G01180	0.357094
AT1G22010	0.145320
AT5G07070	0.301964
AT2G33570	0.258456
AT3G15540	0.367312
AT2G03780	0.277065
AT5G57500	0.342006
AT1G06900	0.264729
AT4G03600	-0.275368
AT4G32375	-0.170994
AT4G02320	0.157868
AT5G02790	0.280544
AT5G37480	-0.185166
AT5G43980	0.240447
AT3G52510	-0.156065
AT1G10120	0.313019
AT1G13180	0.116351
AT1G10510	0.268035
AT5G44110	-0.752657
AT2G19060	-0.165361
AT3G48410	-0.226818
AT4G23890	0.334984
AT1G67070	-0.302694
AT3G50070	-0.227110
AT5G22470	0.314467
AT1G33420	0.247093
AT2G37000	-0.127801
AT2G46650	-0.276916
AT1G17790	0.288472
AT3G62550	0.397135
AT5G28900	0.186384
AT4G34560	-0.502211
AT3G58290	0.219906
AT5G52440	0.221811
AT2G04630	-0.277996
AT5G62200	-0.174520
AT2G03090	-0.446279
AT4G14910	-0.198282
AT1G28380	0.667549
AT3G08590	0.195161
AT4G37830	-0.134343
AT5G02100	-0.201489
AT4G29540	0.278073
AT1G50930	-0.211265
AT2G36250	0.228983
AT2G18350	0.220381
AT1G32440	-0.316644
AT4G30470	0.351893
AT4G02850	-0.298586
AT3G61450	-0.251343
AT2G07680	-0.250000
AT4G24330	0.146702
AT3G05660	-0.072995
AT4G03520	-0.193494
AT2G31450	0.243492
AT3G04710	0.360069
AT1G06400	-0.166534
AT5G58200	0.359542
AT3G61160	-0.311068
AT1G17680	0.271874
AT5G01430	-0.182253
AT5G48380	0.358221
AT3G58810	-0.925880
AT1G76410	0.441942
AT2G18690	0.908457
AT3G51560	0.157324
AT1G22360	0.210980
AT1G26930	0.148826
AT5G16830	0.357061
AT5G38260	0.182951
AT1G77370	-0.189004
AT5G35450	-0.306741
AT4G02220	0.201370
AT4G27880	-0.154667
AT4G20575	0.131979
AT3G20960	-0.685771
AT1G60890	-0.323734
AT2G06255	-0.246962
AT4G19800	-0.227516
AT2G20520	-0.730333
AT3G48570	-0.346051
AT5G23860	0.259973
AT1G55920	0.356465
AT1G17950	-0.656505
AT4G08160	0.251586
AT1G76100	0.742061
AT3G16350	-0.458749
AT1G73560	-0.103523
AT5G19790	-0.698421
AT4G18030	0.257343
AT1G56670	0.236747
AT3G57785	-0.223642
AT3G05040	0.288112
AT5G13640	-0.195409
AT3G51640	0.202954
AT4G10140	-0.229473
AT3G03630	0.288919
AT3G51910	0.773294
AT1G17420	1.267209
AT5G08410	-0.218995
AT1G70450	-0.262961
AT3G62810	-0.157438
AT2G38500	-0.257807
AT2G21045	-0.990842
AT3G23840	0.182077
AT4G11050	0.322660
AT5G54380	0.432532
AT4G15500	-0.473503
AT5G63530	0.423357
AT5G65520	-0.387432
AT1G62320	-0.505353
AT1G30620	0.275971
AT3G27120	0.225238
AT1G72020	-0.235179
AT4G36530	-0.373384
AT3G22890	0.250528
AT1G56660	0.721880
AT2G45850	0.233755
AT3G62400	-0.349758
AT3G19220	-0.303483
AT5G66890	-0.172119
AT3G02580	-0.124822
AT5G13080	0.562174
AT1G70920	-0.364796
AT3G11460	0.187122
AT1G78370	-0.263710
AT5G14210	0.257516
AT4G34630	-0.157800
AT3G57510	0.130579
AT2G48140	-0.347182
AT1G70470	-0.361791
AT5G62520	0.934553
AT5G62280	0.337024
AT3G21780	0.161203
AT4G21320	0.225210
AT1G70000	-0.228494
AT5G22790	0.281412
AT5G49460	0.191303
AT2G36080	0.330508
AT1G60320	0.220874
AT1G77710	-0.157559
AT2G46040	-0.292887
AT1G72310	-0.366651
AT1G70210	-0.288788
AT3G28140	-0.269609
AT5G64240	0.341373
AT3G21520	0.567238
AT2G28210	0.627022
AT3G07810	0.120240
AT2G44070	-0.146306
AT5G01850	-0.217903
AT5G02850	-0.257122
AT2G34810	-0.154900
AT2G42000	0.207941
AT4G11480	0.294808
AT5G11400	-0.212204
AT5G64905	0.985624
AT5G45840	-0.441688
AT5G36120	0.247056
AT1G80080	-0.174319
AT5G02700	0.108983
AT2G28930	-0.375291
AT1G55490	0.391808
AT1G49800	0.251860
AT5G62570	0.372797
AT3G22090	-0.131077
AT2G33380	-0.265867
AT1G21460	0.318956
AT1G08190	-0.197947
AT1G68070	-0.253320
AT1G19290	0.231302
AT1G30870	-0.667649
AT3G29810	0.518704
AT2G42310	-0.169680
AT1G06040	-0.502519
AT3G13460	0.208867
AT5G52710	-0.394864
AT5G18070	-0.123409
AT3G11770	-0.318608
AT5G55740	-0.199566
AT5G18150	0.364402
AT5G12420	-0.404521
AT3G54170	0.213119
AT5G53990	0.453650
AT1G44414	-0.123024
AT3G03980	0.251229
AT5G57690	-0.220115
AT3G11270	-0.250262
AT1G64890	-0.201763
AT2G40230	-0.502585
AT1G50080	-0.094391
AT1G70310	0.117302
AT1G61010	0.283363
AT5G42820	0.249505
AT3G03620	0.208436
AT1G74410	-0.243815
AT3G53560	0.301038
AT2G34470	0.239856
AT3G05320	0.387409
AT1G20560	0.173555
AT1G69010	-0.148326
AT4G19160	0.217565
AT4G23450	-0.492382
AT2G06510	0.174867
AT2G30385	-0.173689
AT5G23430	0.279447
AT3G21270	0.333165
AT3G15500	0.229895
AT5G24850	-0.373750
AT1G03050	0.179564
AT2G41610	0.192745
AT3G18860	0.168224
AT5G25340	-0.180015
AT3G14230	0.187288
AT4G16630	0.281766
AT1G73510	0.228877
AT5G35400	0.180901
AT2G18960	0.205112
AT1G03970	0.210581
AT5G39270	0.165288
AT5G27800	0.136674
AT2G15090	-0.396283
AT2G45820	0.101802
AT5G62810	0.159875
AT5G04520	0.252572
AT1G32190	0.530370
AT1G63680	0.211117
AT2G28350	0.178067
AT1G69390	-0.244284
AT1G67440	0.264443
AT5G40670	-0.288047
AT4G23920	0.317286
AT1G16080	0.305621
AT3G46800	-0.158072
AT3G18520	0.209177
AT4G39220	-0.150120
AT1G25988	0.274598
AT2G30770	0.627356
AT4G28250	-0.379841
AT1G05900	0.233725
AT3G06580	0.210092
AT5G05130	0.241101
AT5G45600	-0.263146
AT5G09995	0.206404
AT1G69530	-0.587933
AT3G03470	0.255897
AT2G02340	0.150223
ATMG00640	0.195176
AT1G72990	-0.231978
AT3G19840	0.304872
AT5G67600	-0.115681
AT1G47200	-0.229686
AT3G10340	-0.231825
AT5G44280	-0.145870
AT1G31840	0.190870
AT5G08230	-0.200708
AT2G31300	0.197110
AT5G40830	-0.213581
AT5G14400	-0.137538
AT2G33735	0.200765
AT2G07728	0.226977
AT1G74110	-0.214113
AT4G30680	0.164521
AT5G46660	-0.098578
AT5G45880	-0.068958
AT1G31320	-0.424575
AT3G49060	-0.197717
AT1G27000	-0.312420
AT3G11380	-0.104651
AT2G01990	-0.531985
AT1G54830	0.178995
AT5G07870	0.416738
AT3G60580	-0.307576
AT5G19850	-0.206719
AT3G55190	-0.142006
AT1G15140	0.151773
AT1G29620	-0.090490
AT4G18550	-0.396194
AT4G39420	0.152856
AT3G63010	-0.331548
AT5G63150	-0.384529
AT3G46070	-0.162480
AT2G24340	-0.176111
AT5G17990	0.171204
AT2G01330	-0.202063
AT3G04880	-0.238089
AT2G45740	0.321767
AT2G30130	0.838899
AT5G11940	0.118324
AT4G38050	-0.231537
AT1G62840	-0.226135
AT4G30320	-0.753166
AT2G40475	-0.167647
AT5G40270	0.155277
AT5G55960	-0.216736
AT3G06480	-0.200574
AT2G39760	-0.283887
AT3G51360	-0.319055
AT3G55960	0.222037
AT2G29510	0.243986
AT1G80480	0.264312
AT3G50950	0.425112
AT3G13650	-0.272822
AT2G16040	0.087281
AT5G66000	0.284671
AT3G07890	0.108007
AT5G46330	0.185338
AT5G14350	0.208666
AT3G58600	0.232667
AT4G24160	0.356165
ATMG00830	0.593793
AT4G00390	-0.203294
AT4G36560	0.138397
AT5G27620	0.134862
AT3G28345	-0.071230
AT1G30610	0.262087
AT1G71060	0.192922
AT3G20310	-0.376242
AT1G02500	0.098864
AT3G44730	-0.275722
AT5G47960	0.306625
AT5G54190	0.133274
AT3G59610	0.121971
AT3G16010	0.231088
AT4G00585	-0.211939
AT4G37780	0.594722
AT3G52850	0.164748
AT5G45540	0.199710
AT1G78600	-0.284722
AT1G06430	-0.202703
AT2G16910	0.141826
AT1G77500	0.298901
AT1G09620	0.258948
AT1G18680	-0.224443
AT1G14900	-0.232067
AT5G65410	0.223032
AT4G22300	0.230624
AT1G05360	-0.150634
AT4G27890	-0.331907
AT5G50750	-0.179281
AT4G39720	-0.267551
AT3G03480	0.123738
AT4G25700	-0.295637
AT2G45130	0.670902
AT4G15150	0.196053
AT5G53330	-0.286532
AT1G80240	0.748631
AT1G33960	0.100398
AT5G58830	0.074578
AT5G28810	-0.109983
AT5G13090	0.273651
AT5G18690	0.258768
AT5G65320	-0.492026
AT1G51170	-0.227112
AT3G19980	0.154590
AT5G51990	0.212802
AT5G22980	0.099342
AT1G44000	-0.173773
AT3G26125	0.151269
AT2G25440	0.090901
AT1G09900	0.231671
AT1G08340	-0.304078
AT4G17245	-0.154713
AT1G01040	0.248837
AT3G10080	-0.263300
AT1G68850	-0.422817
AT1G07440	0.378305
AT3G57720	0.132128
AT4G37850	0.063108
AT5G07040	0.366239
AT3G58040	-0.367826
AT4G03645	0.152606
AT3G28170	-0.172837
AT1G21520	0.384478
AT3G42570	-0.123370
AT1G49140	-0.192860
AT2G28780	-0.595868
AT2G23580	-0.069730
AT4G39800	0.378124
AT5G44240	-0.278759
AT2G29120	0.116963
AT1G78990	-0.347180
AT1G08260	0.139123
AT5G51390	0.430190
AT3G59940	0.461529
AT4G03940	0.148886
AT1G05170	-0.180293
AT3G27350	-0.157225
AT1G35614	0.153447
AT2G47430	0.186196
AT3G21430	-0.103194
AT1G64860	-0.285450
AT2G14520	-0.129115
AT5G44230	0.185574
AT1G78100	-0.252291
AT3G54150	0.367017
AT1G43850	0.224309
AT5G11290	-0.291644
AT2G18900	0.201749
AT1G13320	0.116457
AT3G57240	0.129615
AT1G27050	-0.198151
AT5G47770	0.222417
AT3G55940	0.218214
AT5G56080	-0.757729
AT5G61700	0.221595
AT1G17410	0.153075
AT1G60680	-0.263760
AT3G26190	-0.074714
AT5G54690	0.415025
AT3G50340	0.217561
AT4G11600	-0.268383
AT5G08600	-0.209781
AT3G05440	0.175442
AT2G46780	0.286856
AT1G12470	0.118583
AT5G57655	0.357805
AT5G51380	-0.181820
AT4G04630	0.266463
AT5G27670	-0.264841
AT5G01500	-0.282170
AT4G21240	0.144904
AT2G35670	0.102379
AT2G24330	0.166623
AT4G10500	-0.448490
AT4G38060	-0.443650
AT2G35990	-0.326612
AT3G56980	-0.960696
AT2G03720	-0.679075
AT3G60750	-0.207865
AT2G20030	-0.468728
AT5G22360	-0.359276
AT1G59940	0.617446
AT2G47770	0.649045
AT4G15955	0.387758
AT3G48740	0.853019
AT4G39980	0.148423
AT5G05780	-0.186934
AT1G27900	0.284113
AT2G47450	0.278917
AT5G64310	0.462899
AT4G33580	-0.060799
AT4G01050	0.465151
AT5G14250	-0.162241
AT1G31340	-0.148139
AT1G01120	-0.394736
AT3G06780	0.155508
AT3G17730	-0.233313
AT4G37160	0.660248
AT1G76080	0.408412
AT3G22150	0.218908
AT1G44770	-0.353747
AT3G03610	-0.225130
AT1G55805	-0.264012
AT1G68150	-0.296515
AT2G04530	0.470870
AT2G18360	-0.461190
AT4G19470	0.173344
AT5G62480	-0.700827
AT3G12740	0.162340
AT1G72570	0.138925
AT3G22870	-0.141021
AT4G09580	-0.220638
AT1G24764	0.197172
AT5G49560	-0.284183
AT3G48550	0.191791
AT2G17140	-0.166192
AT5G09840	0.205505
AT5G14170	0.122832
AT4G10970	0.070117
AT3G28970	0.172458
AT5G49030	0.308634
AT2G24762	-0.196868
AT5G13120	0.159572
AT3G55420	-0.232034
AT1G08920	0.426433
AT3G44460	0.231802
AT1G63220	-0.252370
AT5G04970	-0.463205
AT3G46355	-0.135691
AT3G29185	0.241966
AT1G28280	-0.143303
AT3G01640	0.236224
AT2G42475	-0.129616
AT1G13330	-0.228499
AT3G58070	0.306018
AT1G21770	-0.463274
AT5G50100	-0.201362
AT5G62630	-0.278255
AT3G18630	-0.254696
AT4G16590	-0.180072
AT1G11720	0.207255
AT5G08390	0.174294
AT1G21600	0.302432
AT3G12150	0.237241
AT2G35980	0.920573
AT5G55000	-0.112469
AT2G02120	-0.550679
AT3G25640	-0.592697
AT1G62010	-0.241285
AT1G08810	-0.166640
AT1G32130	-0.184623
AT3G47780	-0.485984
AT1G64380	0.167507
AT4G29480	-0.164644
AT3G52620	-0.188809
AT2G29960	-0.169598
AT1G56000	-0.215565
AT5G18240	0.347685
AT2G40760	0.191686
AT3G62410	0.496577
AT3G50260	0.467282
AT3G03190	-0.236066
AT5G22450	0.264543
AT2G28180	0.144548
AT2G48060	-0.177518
AT1G33750	0.681908
AT1G10520	0.228144
AT1G01230	-0.223473
AT2G20625	0.290565
AT4G02170	0.245929
AT1G18600	0.160773
AT1G50280	-0.210364
AT5G37230	0.123963
AT1G08450	0.164358
AT2G41720	0.282879
AT1G35620	-0.150274
AT5G52310	0.342906
AT1G70500	0.435126
AT3G21180	-0.462764
AT1G50450	0.252629
AT1G60530	0.141396
AT5G06260	-0.197189
AT1G32630	0.189584
AT5G01160	0.210895
AT4G30550	0.217947
AT3G15380	0.308396
AT5G55780	0.318164
AT2G32730	0.187318
AT4G30140	-1.067324
AT1G72520	1.516673
AT5G22555	-0.908159
AT3G61010	0.315716
AT1G44790	-0.293972
AT1G16690	0.169665
AT2G16070	-0.314941
AT1G20800	-0.195075
AT5G55630	-0.189840
AT3G20920	-0.171219
AT1G75660	0.179608
AT5G15090	0.225297
AT3G06180	0.303106
AT3G57470	0.468975
AT3G43110	-0.289058
AT1G31020	-0.199626
AT2G39300	-0.344940
AT5G15930	0.142577
AT5G13840	0.251426
AT5G19360	0.154119
AT3G29140	-0.172135
AT3G25570	0.319129
AT3G03305	0.150232
AT3G01360	-0.160832
AT1G54970	-0.923767
AT5G36250	-0.175275
AT3G18350	-0.285439
AT4G10770	-0.348233
AT4G14440	-0.513190
AT4G33360	-0.327340
AT1G53730	0.211824
AT4G22600	-0.187563
AT2G14700	-0.119021
AT3G06210	0.230451
AT3G06760	0.219401
AT3G17440	-0.143934
AT1G22180	-0.440742
AT4G04040	0.357770
AT5G25420	0.106783
AT4G28540	-0.294803
AT1G53300	-0.246502
AT4G35970	0.416287
AT3G04120	-0.191290
AT1G34030	-0.281886
AT2G04410	-0.222652
AT1G53680	-0.560857
AT5G16480	-0.156166
AT3G58990	-0.199374
AT2G44750	-0.461133
AT5G18590	0.200772
AT2G12400	0.233893
AT5G51470	0.506399
AT4G21070	0.401471
AT2G33210	0.496440
AT5G55850	-0.253828
AT1G53790	-0.154508
AT1G73090	0.275779
AT1G14390	0.220816
AT4G17215	-0.538609
AT3G13940	-0.277305
AT1G33590	0.316398
AT5G43320	-0.226299
AT3G47000	0.156179
AT1G69690	-0.407420
AT3G16930	0.140396
AT3G29230	0.211770
AT2G47630	-0.300082
AT5G57040	-0.255981
AT2G40316	-0.124653
AT3G56820	-0.243356
AT2G21110	0.207233
AT1G04080	0.196621
AT2G02450	0.136548
AT5G23730	-0.254249
AT4G30810	-0.149501
AT2G21910	0.097516
AT1G08540	0.284692
AT3G52155	-0.197701
AT5G06630	-0.883046
AT1G79985	-0.117867
ATMG01230	-0.123444
AT5G67360	0.253613
AT3G01830	1.481473
AT1G14040	0.219476
AT4G36420	-0.341006
AT3G53960	0.475768
AT1G05960	-0.123415
AT3G14210	-0.151813
AT1G52690	1.398865
AT4G24580	-0.297328
AT3G27880	0.313979
AT4G04960	0.232447
AT1G07500	-0.244726
AT1G52420	-0.092569
AT2G35260	0.346595
AT2G39705	-0.462388
AT5G35750	0.354091
AT2G25230	-0.067574
AT5G16940	-0.322244
AT2G32670	-0.145796
AT3G09085	-0.291121
AT2G30990	0.309884
AT4G32690	-0.267792
AT5G42780	-0.285506
AT1G21130	0.175219
AT5G64816	-0.238322
AT2G17750	-0.102609
AT1G15600	0.191611
AT3G24760	-0.190457
AT1G05205	-0.186127
AT5G45410	-0.201774
AT4G12390	-0.152260
AT1G16840	-0.286885
AT1G55900	0.346814
AT3G12060	0.254260
AT1G80550	0.192993
AT2G28060	-0.158424
AT1G30890	0.170915
AT4G14020	-0.408803
AT1G07320	0.235753
AT1G03910	0.155083
AT1G69410	-0.148465
AT2G46190	-0.119520
AT4G00540	0.085115
AT4G31010	-0.243287
AT5G36722	0.107039
AT5G54260	0.170695
AT3G14400	-0.144891
AT4G36920	-0.280373
AT3G06890	0.625926
AT2G48110	0.135447
AT2G24090	-0.190725
AT1G13610	0.340113
AT4G00020	-0.145081
AT1G71696	0.245496
AT4G21980	-0.256825
AT4G32920	-0.272093
AT3G28580	0.309576
AT2G27060	0.299886
AT4G03180	-0.202604
AT2G45760	0.337251
AT1G06750	-0.122315
AT2G24100	0.686801
AT4G19010	-0.149259
AT4G27690	-0.138828
AT2G18260	0.126493
AT1G28600	0.517195
AT4G33290	0.163221
AT5G35870	-0.101338
AT5G54020	-0.548364
AT4G34880	-0.418187
AT1G32970	0.676143
AT3G16960	0.126664
AT1G53660	-0.449330
AT5G22900	-0.128197
AT5G13800	0.150610
AT5G65820	0.123031
AT1G78160	-0.104859
AT4G27120	0.159111
AT5G37630	0.257410
AT2G13690	0.383877
AT1G55760	-0.270585
AT2G44090	-0.164437
AT4G30330	-0.265735
AT2G14920	0.504170
AT1G34410	0.315460
AT3G45450	0.200809
AT3G57690	0.110385
ATCG00380	0.435610
AT4G09620	-0.303869
AT2G37900	0.450987
AT5G12170	-0.177547
AT1G27820	0.287549
AT3G60510	0.205726
AT1G20410	0.307748
