#geneID	FLT_vs_GC
AT1G01480	-0.265793
AT3G56400	0.675032
AT1G77360	0.253310
AT5G57340	0.769496
AT1G59620	0.387250
AT5G66320	0.361160
AT4G24780	-0.515031
AT4G25450	-0.276546
AT2G28200	0.696706
AT3G32280	-0.140153
AT5G01820	0.419822
AT1G10660	0.407632
AT1G28710	-0.507074
AT1G31970	0.177435
AT3G63520	0.266218
AT4G36410	0.520922
AT2G14580	-1.147601
AT3G58300	-0.232748
AT5G24160	0.394172
AT4G27500	0.274050
AT5G19810	-0.408541
AT5G01520	0.400641
AT4G34030	0.311098
AT5G07280	-0.389472
AT2G09990	0.114012
AT3G52640	-0.282430
AT5G13000	-0.245142
AT3G03450	-0.269083
AT4G16233	-0.215086
AT2G03820	-0.183346
AT5G19410	-0.465197
AT5G62910	0.490656
AT4G00170	-0.213605
AT5G38220	-0.326253
AT2G16720	1.570791
AT1G56345	0.391310
AT4G39400	0.234571
AT1G13320	0.130159
AT2G47140	0.286970
AT2G30980	-0.206971
AT3G18460	-0.228294
AT1G17020	0.679217
AT5G25020	-0.520949
AT1G30370	0.849685
AT5G47340	0.148347
AT5G39840	0.386773
AT1G33930	-0.323677
AT4G26300	-0.164141
AT2G32710	0.263421
AT2G03840	-0.226934
AT5G23360	0.589010
AT1G69935	0.199540
AT4G16060	-0.238428
AT4G29720	-0.239591
AT1G05230	-0.486437
AT5G10290	0.393592
AT5G39570	-0.083084
AT5G12150	-0.254194
AT2G38600	-0.367638
AT5G57250	-0.273622
AT5G41820	-0.363803
AT1G22160	0.549201
AT5G64330	0.428455
AT3G22590	0.177220
AT5G10380	0.470441
AT4G13940	0.191048
AT3G54270	0.170794
AT1G66860	0.216533
AT4G01250	1.157761
AT3G51360	-0.223768
AT3G58730	-0.122490
AT4G01070	-0.307541
AT4G36210	0.332495
AT4G11370	0.528931
AT4G36900	0.340881
AT5G03570	-0.321438
AT2G26360	-0.308781
AT2G16960	-0.180070
AT1G76520	0.419764
AT1G60787	-0.100473
AT3G54920	0.220115
AT3G25190	-0.350645
AT5G06580	0.363143
AT1G35210	1.219893
AT2G36970	0.306005
AT4G23680	0.467921
AT3G23805	-0.367740
AT1G64220	0.445974
AT5G62640	-0.206833
AT2G24550	1.038933
AT1G09290	0.420200
AT5G47880	-0.294999
AT5G62090	0.381472
AT5G42940	0.317345
AT4G35780	0.436315
AT3G05800	-0.446401
AT3G22420	0.470959
AT5G39250	0.109843
AT2G02880	0.304552
AT2G39510	-0.622435
AT1G78040	0.121759
AT4G07820	-0.395884
AT5G63980	-0.222996
AT4G39180	-0.345127
AT2G25580	-0.242810
AT1G29230	-0.309893
AT2G36950	0.603515
AT3G14060	0.518462
AT5G57510	0.559818
AT1G79920	0.390835
AT5G39730	-0.195621
AT1G31710	-0.276640
AT2G39700	-0.411749
AT3G14370	0.579342
AT5G54010	-0.254427
AT5G26760	0.227811
AT3G62190	0.176816
AT3G21410	-0.309050
AT1G03687	-0.288410
AT1G69100	-0.222964
AT5G65790	-0.204850
AT1G60870	0.175021
AT1G51460	-0.305069
AT4G21310	0.373183
AT1G43900	-0.126548
AT5G53530	-0.187141
AT5G60800	0.214037
AT3G18100	0.308091
AT5G25350	0.482332
AT1G79670	0.320831
AT1G19830	0.183415
AT3G48640	0.771487
AT4G27700	-0.377348
AT4G38840	-1.302223
AT5G21070	-0.234515
AT1G30910	0.100172
AT1G29040	-0.350935
AT3G05250	0.266869
AT3G26960	-0.450165
AT5G13650	0.282723
AT2G04500	-0.279602
AT4G09690	-0.236449
AT5G48950	-0.322558
AT5G41070	0.505550
AT4G31080	0.204725
AT5G40610	0.227641
AT5G54480	-0.110976
AT5G01720	0.298377
AT3G04350	0.229109
AT1G29870	-0.208014
AT1G48900	-0.202681
AT3G07860	0.347742
AT5G18460	-0.367726
AT2G30560	-0.225822
AT5G63790	1.068192
AT5G58790	0.306852
AT3G10985	0.681427
AT2G21480	-0.314366
AT3G50770	0.652519
AT1G34310	-0.409756
AT4G25760	-0.553525
AT1G75590	0.463486
AT5G61660	-0.377378
AT5G26900	-0.139325
AT3G21790	0.533740
AT3G27060	-0.277374
AT5G13280	0.173993
AT4G35270	-0.456836
AT1G32700	0.650542
AT4G02340	-0.232335
AT5G61040	0.322066
AT2G44710	-0.303789
AT3G19260	-0.271045
AT1G55290	-0.271871
AT4G17500	1.041239
AT5G09810	-0.270021
AT1G65810	-0.317058
AT3G61860	0.202890
AT4G35500	0.479396
AT2G33160	-0.344852
AT5G06660	-0.341777
AT2G35690	0.312706
AT2G03090	-0.702304
AT4G01380	0.323244
AT1G29390	-0.184245
AT5G41310	-0.310340
AT1G73600	-0.489804
AT5G14080	0.283202
AT4G30720	0.313575
AT2G26340	0.234815
AT1G60810	0.360528
AT1G24510	-0.198223
AT5G15850	0.364051
AT4G04210	-0.157780
AT5G37970	-0.216555
AT2G25190	0.399513
AT4G38940	0.407761
AT2G06210	0.224496
AT3G09020	0.827099
AT4G02600	-0.109353
AT1G80060	0.308727
AT4G29830	-0.203900
AT1G33960	0.317723
AT3G18260	0.207458
AT1G05805	0.279774
AT1G10340	1.088004
AT2G36480	-0.238719
AT5G51750	-0.402239
AT2G04880	-0.220226
AT1G19060	-0.277599
AT1G50240	-0.213176
AT2G45170	0.794628
AT3G12260	-0.133067
AT5G19120	0.663330
AT3G15070	0.238089
AT5G43360	-0.228298
AT1G63910	-0.239953
AT2G17500	0.673391
AT1G76890	0.688279
AT1G19580	-0.300019
AT1G71840	-0.123544
AT2G39250	-0.422355
AT3G04100	-0.157055
AT5G54490	1.005375
AT1G56030	-0.237209
AT1G51480	-0.248075
AT2G27490	0.300706
AT1G47810	-0.189423
AT5G43590	-0.165103
AT5G19150	0.345524
AT2G32560	-0.316513
AT5G33370	-0.488383
AT2G40360	0.223641
AT5G48480	-0.192880
AT1G17680	0.262051
AT1G69880	-0.842082
AT4G08310	0.347908
AT2G38100	-0.330152
AT3G19850	0.616593
AT2G20900	0.240559
AT1G05055	-0.151311
AT5G06050	-0.314997
AT5G41490	0.190708
AT4G26670	-0.291336
AT1G62770	0.536751
AT5G66770	0.251405
AT1G69360	0.415523
AT1G54270	-0.135714
AT1G50480	0.312788
AT4G20070	0.349498
AT5G52250	0.466347
AT3G13610	-0.529294
AT1G18970	-0.221811
AT3G03490	0.154197
AT3G04660	0.252438
AT3G04260	-0.367181
AT4G38210	-0.202186
AT4G24520	0.244902
AT4G36930	0.398130
AT2G42520	-0.236400
AT3G51660	-0.625057
AT3G26600	0.448665
AT5G25990	0.127611
AT4G25250	-0.195168
AT3G08950	-0.173460
AT4G26080	0.473348
AT1G55900	-0.269972
AT3G29030	-0.769813
AT1G08970	-0.204958
AT2G22690	0.297809
AT4G12590	-0.148332
AT2G43900	0.205679
AT3G22910	0.504634
AT3G18210	-0.286286
AT2G06040	-0.232572
AT5G49390	0.156258
AT2G42620	0.447376
AT1G02580	-0.244917
AT5G18950	0.305816
AT5G08120	0.388468
AT5G46560	-0.377243
AT2G03530	0.365452
AT1G23610	-0.292046
AT2G29820	-0.301919
AT5G52120	0.278202
AT4G36040	0.773962
AT5G17520	-0.236643
AT1G49470	-0.434007
AT5G03770	0.441451
AT4G03728	-0.325358
AT3G56360	0.286371
AT2G23890	-0.218251
AT3G17640	-0.241705
AT5G62720	-0.210230
AT2G31490	-0.173913
AT4G36860	0.208334
AT1G76680	0.635217
AT1G29980	-0.317121
AT2G31530	-0.276888
AT3G13620	-0.208505
AT4G23880	0.449563
AT3G44490	-0.255822
AT3G26110	-0.268710
AT4G34370	0.403879
AT2G24762	-0.451178
AT2G15790	0.497923
AT4G33940	0.352696
AT5G05800	0.346886
AT2G23320	0.434545
AT5G43513	-0.182747
AT3G24820	0.214153
AT1G75290	-0.232163
AT5G23720	-0.203976
AT3G26050	-0.443506
AT2G29120	0.365364
AT4G09140	0.440706
AT3G53810	0.446204
AT5G62410	-0.301823
AT4G33150	0.650344
AT5G05130	0.293450
AT3G49790	0.588605
AT2G48010	0.525933
AT1G76990	0.212411
AT2G24450	-0.183922
AT1G21520	0.957171
AT5G65250	-0.231584
AT5G63180	-0.238629
AT1G64960	-0.334885
AT1G78580	-0.396082
AT2G47730	0.438587
AT2G28950	-0.264188
AT3G19530	-0.330860
AT5G67440	0.378924
AT5G60880	-0.570708
AT3G53430	-0.271540
AT2G45050	0.350151
AT5G64760	-0.312702
AT2G29300	0.491993
AT3G02770	0.186805
AT2G33360	0.195334
AT1G35420	0.185316
AT4G12690	0.709057
AT5G67020	0.279478
AT3G01120	-0.171983
AT1G06680	-0.291808
AT4G04480	-0.123611
AT5G37620	0.243906
AT1G49820	0.259302
AT2G21610	-0.267776
AT1G22960	-0.149998
AT4G38700	-0.309607
AT1G13100	0.201931
AT3G15880	-0.287679
AT3G50410	-0.321643
AT5G19400	-0.317204
AT3G52960	-0.291356
AT1G61760	-0.103533
AT1G13340	0.809130
AT4G23840	-0.244249
AT4G03560	-0.322424
AT5G65370	-0.140811
AT4G33330	-0.346190
AT2G20430	-0.242975
AT2G34870	-0.178951
AT4G16740	-0.293882
AT1G65240	-0.314956
AT5G62430	-0.431271
AT5G07080	-0.182226
AT3G12900	-0.253079
AT3G49180	-0.319620
AT3G12200	-0.178300
AT1G53260	-0.413912
AT2G35670	0.116661
AT3G15020	-0.466727
AT3G56040	0.456112
AT5G43230	-0.236112
AT4G25990	0.500931
AT1G47470	-0.145309
AT5G27420	1.314877
AT2G37070	-0.261000
AT4G10330	0.307890
AT4G27280	0.654330
AT4G37540	-0.607029
AT4G34450	0.175539
AT2G45610	-0.220395
AT3G50570	0.456978
AT1G21140	-0.405333
AT3G61920	-0.505329
AT4G33120	-0.302154
AT1G63800	0.237548
AT3G32930	-0.259552
AT1G16700	-0.157772
AT5G62250	-0.113474
AT2G02820	-0.154578
AT3G59090	0.266730
AT1G32530	0.313596
AT5G45830	0.447225
AT1G45545	-0.320019
AT1G26920	0.452617
AT1G70210	0.417814
AT3G19200	0.493213
AT4G35260	-0.148723
AT3G29100	0.336465
AT1G47280	-0.166938
AT3G26890	0.259446
AT3G02930	0.481342
AT4G38960	-0.252736
AT4G24040	0.335736
AT4G31970	-0.686338
AT2G46600	0.328616
AT2G22590	-0.263684
AT5G02610	-0.221664
AT4G28030	0.148921
AT3G06980	-0.358596
AT2G13820	-0.375417
AT2G26950	-0.182485
AT1G78100	-0.704185
AT5G21105	0.361433
AT1G11990	-0.067385
AT4G24300	-0.323454
AT4G17483	0.257238
AT3G48040	-0.180743
AT1G75510	-0.185751
AT2G04750	-0.297396
AT4G13510	0.477034
AT3G01770	0.332758
AT5G56140	0.198912
AT5G44670	0.162086
AT1G09380	0.291721
AT5G52910	-0.351107
AT3G13450	0.268801
AT4G29520	0.279222
AT5G42880	0.284700
AT2G32900	0.170861
AT2G33435	0.301048
AT4G14950	-0.268900
AT1G21720	-0.139264
AT3G16560	-0.375753
AT5G47180	0.344248
AT4G21350	0.263893
AT3G28940	-0.245757
AT2G21185	0.356089
AT1G19950	-0.455530
AT2G15880	0.989726
AT2G45910	0.464810
AT3G53280	0.544048
AT5G13360	-0.257947
AT3G13845	0.287261
AT1G50640	0.452719
AT2G32280	-0.350424
AT3G19500	-0.174219
AT3G43120	-0.135389
AT3G62890	0.369323
AT4G00890	-0.239821
AT4G10510	-0.319884
AT4G34750	-0.480948
AT1G72650	0.388275
AT1G21320	0.218363
AT4G20770	-0.169572
AT4G02300	-0.253192
AT3G06260	-0.243030
AT3G53770	-0.293567
AT4G35290	-0.640866
AT2G16650	0.457267
AT2G39060	-0.246289
AT1G32360	0.301368
AT5G22290	0.331192
AT5G58170	-0.206551
AT3G14940	-0.507149
AT1G74170	0.472810
AT3G27330	0.413554
AT4G39050	-0.274976
AT2G43400	0.252839
AT5G04950	-0.674495
AT2G20815	0.140020
AT3G23460	0.131005
AT1G27950	-0.299016
AT2G18480	-0.619073
AT4G25170	0.480667
AT1G64380	-0.894550
AT4G20320	-0.637008
AT4G36780	0.367720
AT5G01740	0.262275
AT4G33170	-0.251968
AT2G01940	0.313702
AT1G67720	-0.237894
AT3G58620	0.267359
AT2G41060	0.349404
AT3G27100	0.370448
AT5G46700	-0.351145
AT4G34135	0.932646
AT3G50060	0.710481
AT1G10210	0.251373
AT4G39235	0.526918
AT5G64730	0.366766
AT2G30740	0.511107
AT5G01200	0.553792
AT1G27510	0.240042
AT5G66410	-0.127177
AT3G61360	0.299233
AT1G69870	0.428708
AT2G02990	0.277315
AT1G71960	0.541802
AT4G24110	0.992368
AT3G30280	-0.415006
AT5G36080	-0.089788
AT1G43970	-0.176324
AT2G44180	0.227237
AT2G15320	0.269005
AT3G54250	0.224301
AT5G23210	0.395117
AT5G22310	0.952236
AT2G33490	0.146742
AT5G59450	0.382585
AT1G06160	0.649143
AT4G20020	-0.148115
AT4G33480	0.366892
AT1G26580	0.349036
AT5G58680	0.412194
AT1G53540	-0.134339
AT5G44400	-0.338814
AT4G26260	-0.278206
AT5G17290	0.261923
AT3G47340	1.192060
AT2G26430	0.301208
AT5G02140	0.350440
AT4G28300	0.409764
AT4G12220	-0.156609
AT5G23940	-0.867561
AT1G21890	-0.287456
AT2G22770	0.638099
AT2G27360	-0.227456
AT1G56560	-0.250744
AT5G10320	0.473566
AT3G43520	-0.217839
AT3G49920	0.341231
AT3G30300	-0.118097
AT4G29540	0.279639
AT1G18870	-0.276739
AT3G27720	0.123590
AT5G04480	-0.370567
AT1G68840	0.950174
AT1G08590	-0.331006
AT5G60080	-0.219684
AT1G12230	-0.139301
AT4G19420	0.326847
AT2G03720	-0.239661
AT4G19690	-0.293926
AT3G59180	-0.147932
AT3G07220	0.219073
AT3G50590	-0.195879
AT2G33570	0.448545
AT2G15960	0.542467
AT5G19490	-0.127873
AT3G13062	0.188417
AT5G46690	-0.583292
AT4G33090	-0.192498
AT1G69850	0.412543
AT3G10570	-0.519476
AT1G77060	0.203933
AT3G51890	0.425453
AT2G39160	-0.263243
AT2G17350	0.221711
AT2G44940	-0.610185
AT1G28600	-0.315155
AT5G15940	-0.190152
AT1G67250	-0.222961
AT1G35820	-0.192380
AT3G56140	0.201101
AT2G06850	0.289709
AT2G40660	-0.144654
AT5G08370	-0.299549
AT5G55700	0.477328
AT4G24790	-0.346827
AT4G15470	-0.203878
AT1G77480	0.248658
AT3G07970	-0.416199
AT2G25240	-0.194977
AT1G01530	0.142100
AT5G55100	0.509349
AT5G08230	-0.232088
AT1G77030	-0.227452
AT2G38250	0.284405
